series,predicted,residual
point,43.15348336285682,-3.153483362856818
point,120.99992274099901,7.725900098876082e-05
point,149.99992272160335,7.727839664539715e-05
point,43.15348336285682,-33.453483362856815
point,8.221041440349765,-0.02104144034976585
point,7.600085275736055,-8.527573605565664e-05
point,10.900059429569344,-5.9429569343905086e-05
point,43.15348336285682,23.42651663714318
point,37.68167550362968,-0.18167550362967688
point,36.481115388425216,0.018884611574783605
point,34.931752157703855,0.06824784229614522
point,37.200085261983446,-8.52619834432744e-05
point,43.15348336285682,-17.333483362856818
point,23.000853801322027,-0.000853801322026726
