series,predicted,residual
point,278.93447777778005,6.065522222219954
point,270.651666666667,-0.6516666666669835
point,262.8222222222222,-2.8222222222221944
point,278.93447777778005,-1.934477777780046
point,290.32862962962764,-4.328629629627642
point,278.4588888888889,17.541111111111093
point,277.3550000000006,-8.355000000000587
point,278.93447777778005,14.065522222219954
point,177.2287555555567,10.571244444443323
point,141.86222222222244,-18.462222222222437
point,284.8504074074058,12.449592592594229
point,274.9431851851852,-16.9431851851852
point,278.93447777778005,-18.03447777778007
point,307.2611111111132,10.8388888888868
