series,thickness_nm,residual
point,0.0,6.065522222219954
point,12.0,-0.6516666666669835
point,18.0,-2.8222222222221944
point,0.0,-1.934477777780046
point,1.1,-4.328629629627642
point,2.1,17.541111111111093
point,3.1,-8.355000000000587
point,0.0,14.065522222219954
point,0.2,10.571244444443323
point,0.5,-18.462222222222437
point,1.0,12.449592592594229
point,2.0,-16.9431851851852
point,0.0,-18.03447777778007
point,5.0,10.8388888888868
