series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,62.76539719137827,34.465034965035024,62.79674467714813,34.465034965035024,62.79674467714813
sorted_curves,1.0,50.2,66.60770330430755,47.732867132867185,67.13434106524053,47.732867132867185,67.13434106524053
sorted_curves,2.0,58.0,71.0903937693917,57.30489510489516,70.158179252094,57.30489510489516,70.158179252094
sorted_curves,3.0,64.0,72.30712403848597,63.806759906759964,72.09806616314965,63.806759906759964,72.09806616314965
sorted_curves,4.0,66.8,72.94750839064085,67.86410256410264,73.18380872384861,67.86410256410264,73.18380872384861
sorted_curves,5.0,68.0,73.01154682585634,70.10256410256429,73.64521385963216,70.10256410256429,73.64521385963216
sorted_curves,6.0,71.2,73.58789274279573,71.03962703962722,73.86315352260328,71.03962703962722,73.86315352260328
sorted_curves,7.0,72.6,73.65193117801122,72.14498834498853,73.8213568749102,72.14498834498853,73.8213568749102
sorted_curves,8.0,73.0,73.97212335408865,73.02983682983702,73.96913787925362,73.02983682983702,73.96913787925362
sorted_curves,9.0,74.0,74.16423865973512,74.08857808857809,74.13498100634997,74.08857808857809,74.13498100634997
sorted_curves,10.0,75.0,74.29231553016609,75.34242424242424,74.24895150818453,74.24895150818453,75.34242424242424
sorted_curves,11.0,77.2,74.29231553016609,76.9888111888112,74.31097474788625,74.31097474788625,76.9888111888112
sorted_curves,12.0,79.0,74.29231553016609,79.22517482517485,74.32097608858422,74.32097608858422,79.22517482517485
sorted_curves,13.0,82.4,74.29231553016609,82.24895104895107,74.27888089340757,74.27888089340757,82.24895104895107
