series,actual,residual
point,285.0,-2.9114187772602236
point,270.0,0.7168178968443613
point,260.0,0.030936233896625254
point,277.0,-10.911418777260224
point,286.0,-0.20383041546733693
point,296.0,11.34852264070804
point,269.0,-14.099124303116525
point,293.0,5.088581222739776
point,187.8,-99.80094816602514
point,123.4,-163.73524224917256
point,297.3,10.940934278915165
point,258.0,-26.80671266490947
point,260.9,-27.011418777260246
point,318.1,37.950346503616686
