series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-35.83953581138127,,
empirical_quantile,2,-1.2418667918433202,-11.011935448891236,,
empirical_quantile,3,-0.9208229763683788,-8.839535811381268,,
empirical_quantile,4,-0.6744897501960817,-7.209075805339765,,
empirical_quantile,5,-0.463707751457179,-5.263385796277518,,
empirical_quantile,6,-0.2718800053992609,-3.0395358113812705,,
empirical_quantile,7,-0.08964235107576254,-2.098135267646221,,
empirical_quantile,8,0.08964235107576254,-0.6872357811737686,,
empirical_quantile,9,0.27188000539926077,0.46506424903373045,,
empirical_quantile,10,0.4637077514571792,11.160464188618732,,
empirical_quantile,11,0.6744897501960817,12.921964339656242,,
empirical_quantile,12,0.9208229763683788,13.627994221846976,,
empirical_quantile,13,1.2418667918433206,16.880294252054483,,
empirical_quantile,14,1.8027430907391908,18.932594282261988,,
normal_reference,1,,,-1.8027430907391904,-24.866962593921656
normal_reference,2,,,-1.2418667918433202,-17.130258447829533
normal_reference,3,,,-0.9208229763683788,-12.70179352044392
normal_reference,4,,,-0.6744897501960817,-9.303883328839829
normal_reference,5,,,-0.463707751457179,-6.396365277577669
normal_reference,6,,,-0.2718800053992609,-3.750301392932517
normal_reference,7,,,-0.08964235107576254,-1.2365228315023935
normal_reference,8,,,0.08964235107576254,1.23652283150237
normal_reference,9,,,0.27188000539926077,3.7503013929324913
normal_reference,10,,,0.4637077514571792,6.396365277577648
normal_reference,11,,,0.6744897501960817,9.303883328839804
normal_reference,12,,,0.9208229763683788,12.701793520443895
normal_reference,13,,,1.2418667918433206,17.13025844782952
normal_reference,14,,,1.8027430907391908,24.866962593921638
quantile_band_lower,1,,,-1.8027430907391904,-36.99800639007368
quantile_band_upper,1,,,-1.8027430907391904,-11.976229488735022
quantile_band_lower,2,,,-1.2418667918433202,-26.803657904350406
quantile_band_upper,2,,,-1.2418667918433202,-7.363442793539194
quantile_band_lower,3,,,-0.9208229763683788,-21.31967579252827
quantile_band_upper,3,,,-0.9208229763683788,-4.0189469914503615
quantile_band_lower,4,,,-0.6744897501960817,-17.364138525348437
quantile_band_upper,4,,,-0.6744897501960817,-1.1889386502661723
quantile_band_lower,5,,,-0.463707751457179,-14.136700658698192
quantile_band_upper,5,,,-0.463707751457179,1.3855678020545505
quantile_band_lower,6,,,-0.2718800053992609,-11.3127258126974
quantile_band_upper,6,,,-0.2718800053992609,3.8380020679302596
quantile_band_lower,7,,,-0.08964235107576254,-8.722363414778886
quantile_band_upper,7,,,-0.08964235107576254,6.258085066000675
quantile_band_lower,8,,,0.08964235107576254,-6.2580850660007
quantile_band_upper,8,,,0.08964235107576254,8.722363414778867
quantile_band_lower,9,,,0.27188000539926077,-3.8380020679302835
quantile_band_upper,9,,,0.27188000539926077,11.312725812697375
quantile_band_lower,10,,,0.4637077514571792,-1.3855678020545779
quantile_band_upper,10,,,0.4637077514571792,14.136700658698162
quantile_band_lower,11,,,0.6744897501960817,1.1889386502661412
quantile_band_upper,11,,,0.6744897501960817,17.364138525348416
quantile_band_lower,12,,,0.9208229763683788,4.018946991450335
quantile_band_upper,12,,,0.9208229763683788,21.319675792528248
quantile_band_lower,13,,,1.2418667918433206,7.363442793539175
quantile_band_upper,13,,,1.2418667918433206,26.803657904350384
quantile_band_lower,14,,,1.8027430907391908,11.976229488734992
quantile_band_upper,14,,,1.8027430907391908,36.99800639007364
