series,thickness_nm,residual
point,0.0,0.4638036247517334
point,12.0,-3.276127282264113
point,18.0,-8.430495118736715
point,0.0,5.463803624751733
point,1.1,7.46822346262384
point,2.1,11.46948424374689
point,3.1,6.469955676283675
point,0.0,9.663803624751736
point,0.2,-17.335055122755946
point,0.5,-34.83365127577957
point,1.0,14.867985541919296
point,2.0,3.6694230127866803
point,0.0,-0.7361963752482694
point,5.0,5.075042363168819
