series,actual,residual
point,68.0,0.4638036247517334
point,64.0,-3.276127282264113
point,58.0,-8.430495118736715
point,73.0,5.463803624751733
point,75.0,7.46822346262384
point,79.0,11.46948424374689
point,74.0,6.469955676283675
point,77.2,9.663803624751736
point,50.2,-17.335055122755946
point,32.7,-34.83365127577957
point,82.4,14.867985541919296
point,71.2,3.6694230127866803
point,66.8,-0.7361963752482694
point,72.6,5.075042363168819
