series,residual
residual_sample,18.31405733229027
residual_sample,17.874909958406576
residual_sample,6.1553362714647335
residual_sample,-11.985942667709729
residual_sample,-20.95119784364907
residual_sample,-28.337793458139373
residual_sample,-31.824389072629685
residual_sample,44.894057332290274
residual_sample,14.45673820939221
residual_sample,11.420759525045117
residual_sample,6.527461717799962
residual_sample,1.9408661033096593
residual_sample,4.134057332290272
residual_sample,-32.61892074016127
