series,predicted,residual
point,85.26573872153362,-35.26573872153362
point,49.58031416114149,-12.580314161141487
point,31.73760188094542,-4.7376018809454195
point,85.26573872153362,11.734261278466377
point,81.99457480349767,14.00542519650233
point,79.02078942346499,17.079210576535004
point,76.04700404343232,18.952995956567676
point,85.26573872153362,-8.265738721533623
point,84.67098164552709,-6.6709816455270925
point,83.77884603151728,-4.778846031517276
point,82.29195334150094,-0.29195334150094254
point,79.31816796146826,0.6818320385317378
point,85.26573872153362,-2.4657387215336257
point,70.39681182137024,12.603188178629765
