series,thickness_nm,residual
point,0.0,-35.26573872153362
point,12.0,-12.580314161141487
point,18.0,-4.7376018809454195
point,0.0,11.734261278466377
point,1.1,14.00542519650233
point,2.1,17.079210576535004
point,3.1,18.952995956567676
point,0.0,-8.265738721533623
point,0.2,-6.6709816455270925
point,0.5,-4.778846031517276
point,1.0,-0.29195334150094254
point,2.0,0.6818320385317378
point,0.0,-2.4657387215336257
point,5.0,12.603188178629765
