layer,x,y,y_lo,y_hi
linear_trend,47.389558232931726,76.85470274772233,,
linear_trend,47.791164658634536,76.84865398838073,,
linear_trend,48.19277108433735,76.84260522903915,,
linear_trend,48.59437751004016,76.83655646969756,,
linear_trend,48.99598393574297,76.83050771035596,,
linear_trend,49.397590361445786,76.82445895101436,,
linear_trend,49.799196787148595,76.81841019167277,,
linear_trend,50.200803212851405,76.81236143233117,,
linear_trend,50.602409638554214,76.80631267298958,,
linear_trend,51.00401606425703,76.800263913648,,
linear_trend,51.40562248995984,76.7942151543064,,
linear_trend,51.80722891566265,76.7881663949648,,
linear_trend,52.208835341365464,76.78211763562321,,
linear_trend,52.610441767068274,76.77606887628161,,
linear_trend,53.01204819277108,76.77002011694002,,
linear_trend,53.41365461847389,76.76397135759842,,
linear_trend,53.81526104417671,76.75792259825683,,
linear_trend,54.21686746987952,76.75187383891524,,
linear_trend,54.618473895582326,76.74582507957365,,
linear_trend,55.02008032128514,76.73977632023205,,
linear_trend,55.42168674698795,76.73372756089046,,
linear_trend,55.82329317269076,76.72767880154886,,
linear_trend,56.22489959839358,76.72163004220727,,
linear_trend,56.626506024096386,76.71558128286567,,
linear_trend,57.028112449799195,76.70953252352408,,
linear_trend,57.429718875502004,76.7034837641825,,
linear_trend,57.83132530120482,76.6974350048409,,
linear_trend,58.23293172690763,76.6913862454993,,
linear_trend,58.63453815261044,76.6853374861577,,
linear_trend,59.036144578313255,76.67928872681611,,
linear_trend,59.437751004016064,76.67323996747452,,
linear_trend,59.83935742971887,76.66719120813292,,
linear_trend,60.24096385542169,76.66114244879134,,
linear_trend,60.6425702811245,76.65509368944974,,
linear_trend,61.04417670682731,76.64904493010815,,
linear_trend,61.44578313253012,76.64299617076655,,
linear_trend,61.84738955823293,76.63694741142496,,
linear_trend,62.24899598393574,76.63089865208336,,
linear_trend,62.65060240963855,76.62484989274176,,
linear_trend,63.05220883534137,76.61880113340017,,
linear_trend,63.45381526104418,76.61275237405859,,
linear_trend,63.855421686746986,76.60670361471699,,
linear_trend,64.2570281124498,76.6006548553754,,
linear_trend,64.65863453815261,76.5946060960338,,
linear_trend,65.06024096385542,76.5885573366922,,
linear_trend,65.46184738955823,76.58250857735061,,
linear_trend,65.86345381526104,76.57645981800901,,
linear_trend,66.26506024096385,76.57041105866742,,
linear_trend,66.66666666666667,76.56436229932584,,
linear_trend,67.06827309236948,76.55831353998424,,
linear_trend,67.46987951807229,76.55226478064264,,
linear_trend,67.8714859437751,76.54621602130105,,
linear_trend,68.27309236947791,76.54016726195945,,
linear_trend,68.67469879518072,76.53411850261786,,
linear_trend,69.07630522088354,76.52806974327626,,
linear_trend,69.47791164658635,76.52202098393468,,
linear_trend,69.87951807228916,76.51597222459309,,
linear_trend,70.28112449799197,76.50992346525149,,
linear_trend,70.68273092369478,76.5038747059099,,
linear_trend,71.08433734939759,76.4978259465683,,
linear_trend,71.4859437751004,76.4917771872267,,
linear_trend,71.88755020080322,76.4857284278851,,
linear_trend,72.28915662650603,76.47967966854351,,
linear_trend,72.69076305220884,76.47363090920193,,
linear_trend,73.09236947791165,76.46758214986033,,
linear_trend,73.49397590361446,76.46153339051874,,
linear_trend,73.89558232931726,76.45548463117714,,
linear_trend,74.29718875502007,76.44943587183555,,
linear_trend,74.6987951807229,76.44338711249395,,
linear_trend,75.1004016064257,76.43733835315236,,
linear_trend,75.50200803212851,76.43128959381076,,
linear_trend,75.90361445783132,76.42524083446918,,
linear_trend,76.30522088353413,76.41919207512758,,
linear_trend,76.70682730923694,76.41314331578599,,
linear_trend,77.10843373493975,76.40709455644439,,
linear_trend,77.51004016064257,76.4010457971028,,
linear_trend,77.91164658634538,76.3949970377612,,
linear_trend,78.3132530120482,76.3889482784196,,
linear_trend,78.714859437751,76.38289951907802,,
linear_trend,79.11646586345381,76.37685075973643,,
linear_trend,79.51807228915662,76.37080200039483,,
linear_trend,79.91967871485944,76.36475324105324,,
linear_trend,80.32128514056225,76.35870448171164,,
linear_trend,80.72289156626506,76.35265572237005,,
linear_trend,81.12449799196787,76.34660696302845,,
linear_trend,81.52610441767068,76.34055820368685,,
linear_trend,81.92771084337349,76.33450944434527,,
linear_trend,82.3293172690763,76.32846068500368,,
linear_trend,82.73092369477912,76.32241192566208,,
linear_trend,83.13253012048193,76.31636316632049,,
linear_trend,83.53413654618474,76.31031440697889,,
linear_trend,83.93574297188755,76.3042656476373,,
linear_trend,84.33734939759036,76.2982168882957,,
linear_trend,84.73895582329317,76.2921681289541,,
linear_trend,85.14056224899598,76.28611936961252,,
linear_trend,85.5421686746988,76.28007061027093,,
linear_trend,85.94377510040161,76.27402185092933,,
linear_trend,86.34538152610442,76.26797309158773,,
linear_trend,86.74698795180723,76.26192433224614,,
linear_trend,87.14859437751004,76.25587557290454,,
linear_trend,87.55020080321285,76.24982681356295,,
linear_trend,87.95180722891567,76.24377805422135,,
linear_trend,88.35341365461848,76.23772929487977,,
linear_trend,88.75502008032129,76.23168053553817,,
linear_trend,89.1566265060241,76.22563177619658,,
linear_trend,89.5582329317269,76.21958301685498,,
linear_trend,89.95983935742971,76.21353425751339,,
linear_trend,90.36144578313252,76.20748549817179,,
linear_trend,90.76305220883535,76.2014367388302,,
linear_trend,91.16465863453816,76.19538797948861,,
linear_trend,91.56626506024097,76.18933922014702,,
linear_trend,91.96787148594377,76.18329046080542,,
linear_trend,92.36947791164658,76.17724170146383,,
linear_trend,92.7710843373494,76.17119294212223,,
linear_trend,93.1726907630522,76.16514418278064,,
linear_trend,93.57429718875503,76.15909542343904,,
linear_trend,93.97590361445783,76.15304666409745,,
linear_trend,94.37751004016064,76.14699790475586,,
linear_trend,94.77911646586345,76.14094914541427,,
linear_trend,95.18072289156626,76.13490038607267,,
linear_trend,95.58232931726907,76.12885162673108,,
linear_trend,95.98393574297188,76.12280286738948,,
linear_trend,96.3855421686747,76.11675410804789,,
linear_trend,96.78714859437751,76.11070534870629,,
linear_trend,97.18875502008032,76.1046565893647,,
linear_trend,97.59036144578313,76.09860783002311,,
linear_trend,97.99196787148594,76.09255907068152,,
linear_trend,98.39357429718875,76.08651031133992,,
linear_trend,98.79518072289157,76.08046155199833,,
linear_trend,99.19678714859438,76.07441279265673,,
linear_trend,99.59839357429719,76.06836403331513,,
linear_trend,100.0,76.06231527397354,,
linear_trend_band_10_90,0.0,,50.0,96.0
linear_trend_band_10_90,0.40160642570281124,,49.993951240658404,95.9939512406584
linear_trend_band_10_90,0.8032128514056225,,49.98790248131681,95.98790248131681
linear_trend_band_10_90,1.2048192771084336,,49.98185372197521,95.98185372197521
linear_trend_band_10_90,1.606425702811245,,49.97580496263363,95.97580496263363
linear_trend_band_10_90,2.0080321285140563,,49.969756203292036,95.96975620329204
linear_trend_band_10_90,2.4096385542168672,,49.96370744395044,95.96370744395044
linear_trend_band_10_90,2.8112449799196786,,49.957658684608845,95.95765868460884
linear_trend_band_10_90,3.21285140562249,,49.95160992526725,95.95160992526725
linear_trend_band_10_90,3.6144578313253013,,49.94556116592565,95.94556116592565
linear_trend_band_10_90,4.016064257028113,,49.93951240658406,95.93951240658406
linear_trend_band_10_90,4.417670682730924,,49.93346364724246,95.93346364724246
linear_trend_band_10_90,4.8192771084337345,,49.92741488790088,95.92741488790088
linear_trend_band_10_90,5.220883534136546,,49.921366128559285,95.92136612855928
linear_trend_band_10_90,5.622489959839357,,49.91531736921769,95.91531736921769
linear_trend_band_10_90,6.024096385542169,,49.909268609876094,95.9092686098761
linear_trend_band_10_90,6.42570281124498,,49.9032198505345,95.9032198505345
linear_trend_band_10_90,6.827309236947791,,49.8971710911929,95.8971710911929
linear_trend_band_10_90,7.228915662650603,,49.89112233185131,95.8911223318513
linear_trend_band_10_90,7.6305220883534135,,49.88507357250971,95.88507357250971
linear_trend_band_10_90,8.032128514056225,,49.87902481316813,95.87902481316813
linear_trend_band_10_90,8.433734939759036,,49.872976053826534,95.87297605382653
linear_trend_band_10_90,8.835341365461847,,49.86692729448494,95.86692729448494
linear_trend_band_10_90,9.236947791164658,,49.86087853514334,95.86087853514334
linear_trend_band_10_90,9.638554216867469,,49.85482977580175,95.85482977580175
linear_trend_band_10_90,10.040160642570282,,49.84878101646015,95.84878101646015
linear_trend_band_10_90,10.441767068273093,,49.842732257118556,95.84273225711856
linear_trend_band_10_90,10.843373493975903,,49.836683497776974,95.83668349777697
linear_trend_band_10_90,11.244979919678714,,49.83063473843538,95.83063473843538
linear_trend_band_10_90,11.646586345381525,,49.82458597909378,95.82458597909378
linear_trend_band_10_90,12.048192771084338,,49.81853721975219,95.81853721975219
linear_trend_band_10_90,12.449799196787149,,49.81248846041059,95.81248846041059
linear_trend_band_10_90,12.85140562248996,,49.806439701068996,95.806439701069
linear_trend_band_10_90,13.25301204819277,,49.8003909417274,95.8003909417274
linear_trend_band_10_90,13.654618473895582,,49.794342182385805,95.7943421823858
linear_trend_band_10_90,14.056224899598394,,49.78829342304422,95.78829342304422
linear_trend_band_10_90,14.457831325301205,,49.78224466370263,95.78224466370263
linear_trend_band_10_90,14.859437751004016,,49.77619590436103,95.77619590436103
linear_trend_band_10_90,15.261044176706827,,49.770147145019436,95.77014714501944
linear_trend_band_10_90,15.662650602409638,,49.76409838567784,95.76409838567784
linear_trend_band_10_90,16.06425702811245,,49.758049626336245,95.75804962633624
linear_trend_band_10_90,16.46586345381526,,49.75200086699465,95.75200086699465
linear_trend_band_10_90,16.867469879518072,,49.74595210765305,95.74595210765305
linear_trend_band_10_90,17.269076305220885,,49.73990334831147,95.73990334831147
linear_trend_band_10_90,17.670682730923694,,49.733854588969876,95.73385458896988
linear_trend_band_10_90,18.072289156626507,,49.72780582962828,95.72780582962828
linear_trend_band_10_90,18.473895582329316,,49.721757070286685,95.72175707028669
linear_trend_band_10_90,18.87550200803213,,49.71570831094509,95.71570831094509
linear_trend_band_10_90,19.277108433734938,,49.709659551603494,95.7096595516035
linear_trend_band_10_90,19.67871485943775,,49.7036107922619,95.7036107922619
linear_trend_band_10_90,20.080321285140563,,49.69756203292032,95.69756203292032
linear_trend_band_10_90,20.481927710843372,,49.69151327357872,95.69151327357872
linear_trend_band_10_90,20.883534136546185,,49.685464514237125,95.68546451423713
linear_trend_band_10_90,21.285140562248994,,49.67941575489553,95.67941575489553
linear_trend_band_10_90,21.686746987951807,,49.673366995553934,95.67336699555393
linear_trend_band_10_90,22.08835341365462,,49.66731823621234,95.66731823621234
linear_trend_band_10_90,22.48995983935743,,49.66126947687074,95.66126947687074
linear_trend_band_10_90,22.89156626506024,,49.65522071752915,95.65522071752915
linear_trend_band_10_90,23.29317269076305,,49.649171958187566,95.64917195818757
linear_trend_band_10_90,23.694779116465863,,49.64312319884597,95.64312319884597
linear_trend_band_10_90,24.096385542168676,,49.637074439504374,95.63707443950437
linear_trend_band_10_90,24.497991967871485,,49.63102568016278,95.63102568016278
linear_trend_band_10_90,24.899598393574298,,49.62497692082118,95.62497692082118
linear_trend_band_10_90,25.301204819277107,,49.61892816147959,95.61892816147959
linear_trend_band_10_90,25.70281124497992,,49.61287940213799,95.61287940213799
linear_trend_band_10_90,26.104417670682732,,49.606830642796396,95.6068306427964
linear_trend_band_10_90,26.50602409638554,,49.600781883454815,95.60078188345481
linear_trend_band_10_90,26.907630522088354,,49.59473312411322,95.59473312411322
linear_trend_band_10_90,27.309236947791163,,49.58868436477162,95.58868436477162
linear_trend_band_10_90,27.710843373493976,,49.58263560543003,95.58263560543003
linear_trend_band_10_90,28.11244979919679,,49.57658684608843,95.57658684608843
linear_trend_band_10_90,28.514056224899598,,49.570538086746836,95.57053808674684
linear_trend_band_10_90,28.91566265060241,,49.56448932740524,95.56448932740524
linear_trend_band_10_90,29.31726907630522,,49.558440568063645,95.55844056806365
linear_trend_band_10_90,29.718875502008032,,49.552391808722064,95.55239180872206
linear_trend_band_10_90,30.120481927710845,,49.54634304938047,95.54634304938047
linear_trend_band_10_90,30.522088353413654,,49.54029429003887,95.54029429003887
linear_trend_band_10_90,30.923694779116467,,49.53424553069728,95.53424553069728
linear_trend_band_10_90,31.325301204819276,,49.52819677135568,95.52819677135568
linear_trend_band_10_90,31.72690763052209,,49.522148012014085,95.52214801201409
linear_trend_band_10_90,32.1285140562249,,49.51609925267249,95.51609925267249
linear_trend_band_10_90,32.53012048192771,,49.51005049333091,95.51005049333091
linear_trend_band_10_90,32.93172690763052,,49.50400173398931,95.50400173398931
linear_trend_band_10_90,33.333333333333336,,49.49795297464772,95.49795297464772
linear_trend_band_10_90,33.734939759036145,,49.49190421530612,95.49190421530612
linear_trend_band_10_90,34.136546184738954,,49.485855455964526,95.48585545596453
linear_trend_band_10_90,34.53815261044177,,49.47980669662293,95.47980669662293
linear_trend_band_10_90,34.93975903614458,,49.473757937281334,95.47375793728133
linear_trend_band_10_90,35.34136546184739,,49.46770917793974,95.46770917793974
linear_trend_band_10_90,35.7429718875502,,49.46166041859816,95.46166041859816
linear_trend_band_10_90,36.144578313253014,,49.45561165925656,95.45561165925656
linear_trend_band_10_90,36.54618473895582,,49.449562899914966,95.44956289991497
linear_trend_band_10_90,36.94779116465863,,49.44351414057337,95.44351414057337
linear_trend_band_10_90,37.34939759036145,,49.437465381231775,95.43746538123177
linear_trend_band_10_90,37.75100401606426,,49.43141662189018,95.43141662189018
linear_trend_band_10_90,38.15261044176707,,49.42536786254858,95.42536786254858
linear_trend_band_10_90,38.554216867469876,,49.41931910320699,95.41931910320699
linear_trend_band_10_90,38.95582329317269,,49.413270343865406,95.4132703438654
linear_trend_band_10_90,39.3574297188755,,49.40722158452381,95.40722158452381
linear_trend_band_10_90,39.75903614457831,,49.401172825182215,95.40117282518221
linear_trend_band_10_90,40.16064257028113,,49.39512406584062,95.39512406584062
linear_trend_band_10_90,40.562248995983936,,49.389075306499024,95.38907530649902
linear_trend_band_10_90,40.963855421686745,,49.38302654715743,95.38302654715743
linear_trend_band_10_90,41.36546184738956,,49.37697778781583,95.37697778781583
linear_trend_band_10_90,41.76706827309237,,49.37092902847425,95.37092902847425
linear_trend_band_10_90,42.16867469879518,,49.364880269132655,95.36488026913266
linear_trend_band_10_90,42.57028112449799,,49.35883150979106,95.35883150979106
linear_trend_band_10_90,42.971887550200805,,49.352782750449464,95.35278275044946
linear_trend_band_10_90,43.373493975903614,,49.34673399110787,95.34673399110787
linear_trend_band_10_90,43.77510040160642,,49.34068523176627,95.34068523176627
linear_trend_band_10_90,44.17670682730924,,49.33463647242468,95.33463647242468
linear_trend_band_10_90,44.57831325301205,,49.32858771308308,95.32858771308308
linear_trend_band_10_90,44.97991967871486,,49.3225389537415,95.3225389537415
linear_trend_band_10_90,45.381526104417674,,49.316490194399904,95.3164901943999
linear_trend_band_10_90,45.78313253012048,,49.31044143505831,95.31044143505831
linear_trend_band_10_90,46.18473895582329,,49.30439267571671,95.30439267571671
linear_trend_band_10_90,46.5863453815261,,49.29834391637512,95.29834391637512
linear_trend_band_10_90,46.98795180722892,,49.29229515703352,95.29229515703352
linear_trend_band_10_90,47.389558232931726,,49.286246397691926,95.28624639769193
linear_trend_band_10_90,47.791164658634536,,49.28019763835033,95.28019763835033
linear_trend_band_10_90,48.19277108433735,,49.27414887900875,95.27414887900875
linear_trend_band_10_90,48.59437751004016,,49.26810011966715,95.26810011966715
linear_trend_band_10_90,48.99598393574297,,49.26205136032556,95.26205136032556
linear_trend_band_10_90,49.397590361445786,,49.25600260098396,95.25600260098396
linear_trend_band_10_90,49.799196787148595,,49.249953841642366,95.24995384164237
linear_trend_band_10_90,50.200803212851405,,49.24390508230077,95.24390508230077
linear_trend_band_10_90,50.602409638554214,,49.237856322959175,95.23785632295917
linear_trend_band_10_90,51.00401606425703,,49.23180756361759,95.2318075636176
linear_trend_band_10_90,51.40562248995984,,49.225758804276,95.225758804276
linear_trend_band_10_90,51.80722891566265,,49.2197100449344,95.2197100449344
linear_trend_band_10_90,52.208835341365464,,49.213661285592806,95.2136612855928
linear_trend_band_10_90,52.610441767068274,,49.20761252625121,95.20761252625121
linear_trend_band_10_90,53.01204819277108,,49.201563766909615,95.20156376690962
linear_trend_band_10_90,53.41365461847389,,49.19551500756802,95.19551500756802
linear_trend_band_10_90,53.81526104417671,,49.189466248226424,95.18946624822642
linear_trend_band_10_90,54.21686746987952,,49.18341748888484,95.18341748888484
linear_trend_band_10_90,54.618473895582326,,49.17736872954325,95.17736872954325
linear_trend_band_10_90,55.02008032128514,,49.17131997020165,95.17131997020165
linear_trend_band_10_90,55.42168674698795,,49.165271210860055,95.16527121086006
linear_trend_band_10_90,55.82329317269076,,49.15922245151846,95.15922245151846
linear_trend_band_10_90,56.22489959839358,,49.153173692176864,95.15317369217686
linear_trend_band_10_90,56.626506024096386,,49.14712493283527,95.14712493283527
linear_trend_band_10_90,57.028112449799195,,49.14107617349367,95.14107617349367
linear_trend_band_10_90,57.429718875502004,,49.13502741415209,95.13502741415209
linear_trend_band_10_90,57.83132530120482,,49.128978654810496,95.1289786548105
linear_trend_band_10_90,58.23293172690763,,49.1229298954689,95.1229298954689
linear_trend_band_10_90,58.63453815261044,,49.116881136127304,95.1168811361273
linear_trend_band_10_90,59.036144578313255,,49.11083237678571,95.11083237678571
linear_trend_band_10_90,59.437751004016064,,49.10478361744411,95.10478361744411
linear_trend_band_10_90,59.83935742971887,,49.09873485810252,95.09873485810252
linear_trend_band_10_90,60.24096385542169,,49.092686098760936,95.09268609876094
linear_trend_band_10_90,60.6425702811245,,49.08663733941934,95.08663733941934
linear_trend_band_10_90,61.04417670682731,,49.080588580077745,95.08058858007774
linear_trend_band_10_90,61.44578313253012,,49.07453982073615,95.07453982073615
linear_trend_band_10_90,61.84738955823293,,49.06849106139455,95.06849106139455
linear_trend_band_10_90,62.24899598393574,,49.06244230205296,95.06244230205296
linear_trend_band_10_90,62.65060240963855,,49.05639354271136,95.05639354271136
linear_trend_band_10_90,63.05220883534137,,49.050344783369766,95.05034478336977
linear_trend_band_10_90,63.45381526104418,,49.044296024028185,95.04429602402818
linear_trend_band_10_90,63.855421686746986,,49.03824726468659,95.03824726468659
linear_trend_band_10_90,64.2570281124498,,49.032198505344994,95.032198505345
linear_trend_band_10_90,64.65863453815261,,49.0261497460034,95.0261497460034
linear_trend_band_10_90,65.06024096385542,,49.0201009866618,95.0201009866618
linear_trend_band_10_90,65.46184738955823,,49.01405222732021,95.0140522273202
linear_trend_band_10_90,65.86345381526104,,49.00800346797861,95.00800346797861
linear_trend_band_10_90,66.26506024096385,,49.001954708637015,95.00195470863702
linear_trend_band_10_90,66.66666666666667,,48.995905949295434,94.99590594929543
linear_trend_band_10_90,67.06827309236948,,48.98985718995384,94.98985718995384
linear_trend_band_10_90,67.46987951807229,,48.98380843061224,94.98380843061224
linear_trend_band_10_90,67.8714859437751,,48.97775967127065,94.97775967127065
linear_trend_band_10_90,68.27309236947791,,48.97171091192905,94.97171091192905
linear_trend_band_10_90,68.67469879518072,,48.965662152587456,94.96566215258746
linear_trend_band_10_90,69.07630522088354,,48.95961339324586,94.95961339324586
linear_trend_band_10_90,69.47791164658635,,48.95356463390428,94.95356463390428
linear_trend_band_10_90,69.87951807228916,,48.94751587456268,94.94751587456268
linear_trend_band_10_90,70.28112449799197,,48.94146711522109,94.94146711522109
linear_trend_band_10_90,70.68273092369478,,48.93541835587949,94.93541835587949
linear_trend_band_10_90,71.08433734939759,,48.929369596537896,94.9293695965379
