series,residual
residual_sample,-2.250182182091798
residual_sample,75.50187273622196
residual_sample,94.12006214682614
residual_sample,-32.5501821820918
residual_sample,-34.11388684000565
residual_sample,-34.73704291439419
residual_sample,-31.449685704038465
residual_sample,24.3298178179082
residual_sample,-4.765990070721152
residual_sample,-5.785852981244048
residual_sample,-7.3101513847378925
residual_sample,-5.135561097840807
residual_sample,-16.430182182091798
residual_sample,-19.423035161698785
