series,actual,residual
point,40.0,4.474122222222476
point,121.0,-1.1066666666666691
point,150.0,8.184444444444438
point,9.7,-25.825877777777524
point,8.2,-11.50288888888901
point,7.6,-13.013444444444298
point,10.9,-1.693999999999937
point,66.58,31.054122222222475
point,37.5,0.17017777777778065
point,36.5,-0.10000000000000142
point,35.0,11.0586666666665
point,37.2,13.270000000000174
point,25.82,-9.705877777777523
point,23.0,-5.262777777777835
