series,thickness_nm,absolute_error
point,0.0,4.474122222222476
point,12.0,1.1066666666666691
point,18.0,8.184444444444438
point,0.0,25.825877777777524
point,1.1,11.50288888888901
point,2.1,13.013444444444298
point,3.1,1.693999999999937
point,0.0,31.054122222222475
point,0.2,0.17017777777778065
point,0.5,0.10000000000000142
point,1.0,11.0586666666665
point,2.0,13.270000000000174
point,0.0,9.705877777777523
point,5.0,5.262777777777835
