series,predicted,residual
point,35.525877777777524,4.474122222222476
point,122.10666666666667,-1.1066666666666691
point,141.81555555555556,8.184444444444438
point,35.525877777777524,-25.825877777777524
point,19.70288888888901,-11.50288888888901
point,20.613444444444298,-13.013444444444298
point,12.593999999999937,-1.693999999999937
point,35.525877777777524,31.054122222222475
point,37.32982222222222,0.17017777777778065
point,36.6,-0.10000000000000142
point,23.9413333333335,11.0586666666665
point,23.92999999999983,13.270000000000174
point,35.525877777777524,-9.705877777777523
point,28.262777777777835,-5.262777777777835
