series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,62.20021198623137,34.465034965035024,62.21754515826443,34.465034965035024,62.21754515826443
sorted_curves,1.0,50.2,64.32476364399255,47.732867132867185,64.61596093414727,47.732867132867185,64.61596093414727
sorted_curves,2.0,58.0,66.80340724471394,57.30489510489516,66.28795172401782,57.30489510489516,66.28795172401782
sorted_curves,3.0,64.0,67.47618193633832,63.806759906759964,67.360586186661,63.806759906759964,67.360586186661
sorted_curves,4.0,66.8,67.83027387929852,67.86410256410264,67.9609329808617,67.86410256410264,67.9609329808617
sorted_curves,5.0,68.0,67.86568307359454,70.10256410256429,68.21606076540499,68.21606076540499,70.10256410256429
sorted_curves,6.0,71.2,68.18436582225871,71.03962703962722,68.33656758049166,68.33656758049166,71.03962703962722
sorted_curves,7.0,72.6,68.21977501655473,72.14498834498853,68.31345668444766,68.31345668444766,72.14498834498853
sorted_curves,8.0,73.0,68.39682098803483,73.02983682983702,68.39517020974615,68.39517020974615,73.02983682983702
sorted_curves,9.0,74.0,68.5030485709229,74.08857808857809,68.48687094369208,68.48687094369208,74.08857808857809
sorted_curves,10.0,75.0,68.57386695951493,75.34242424242424,68.54988940486926,68.54988940486926,75.34242424242424
sorted_curves,11.0,77.2,68.57386695951493,76.9888111888112,68.5841843238203,68.5841843238203,76.9888111888112
sorted_curves,12.0,79.0,68.57386695951493,79.22517482517485,68.58971443108797,68.58971443108797,79.22517482517485
sorted_curves,13.0,82.4,68.57386695951493,82.24895104895107,68.56643845721504,68.56643845721504,82.24895104895107
