series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,62.20023085180959,34.465034965035024,62.21756396138436,34.465034965035024,62.21756396138436
sorted_curves,1.0,50.2,64.32477485397382,47.732867132867185,64.61597109482992,47.732867132867185,64.61597109482992
sorted_curves,2.0,58.0,66.80340952316541,57.30489510489516,66.28795585985871,57.30489510489516,66.28795585985871
sorted_curves,3.0,64.0,67.47618179051743,63.806759906759964,67.36058645737718,63.806759906759964,67.36058645737718
sorted_curves,4.0,66.8,67.8302724575448,67.86410256410264,67.96093108829177,67.86410256410264,67.96093108829177
sorted_curves,5.0,68.0,67.86568152424753,70.10256410256429,68.21605795350908,68.21605795350908,70.10256410256429
sorted_curves,6.0,71.2,68.18436312457217,71.03962703962722,68.3365643343622,68.3365643343622,71.03962703962722
sorted_curves,7.0,72.6,68.2197721912749,72.14498834498853,68.31345352159585,68.31345352159585,72.14498834498853
sorted_curves,8.0,73.0,68.39681752478859,73.02983682983702,68.39516675244832,68.39516675244832,73.02983682983702
sorted_curves,9.0,74.0,68.5030447248968,74.08857808857809,68.48686715596035,68.48686715596035,74.08857808857809
sorted_curves,10.0,75.0,68.57386285830228,75.34242424242424,68.5498853900572,68.5498853900572,75.34242424242424
sorted_curves,11.0,77.2,68.57386285830228,76.9888111888112,68.58418018543013,68.58418018543013,76.9888111888112
sorted_curves,12.0,79.0,68.57386285830228,79.22517482517485,68.58971027277065,68.58971027277065,79.22517482517485
sorted_curves,13.0,82.4,68.57386285830228,82.24895104895107,68.56643438277024,68.56643438277024,82.24895104895107
