series,actual,residual
point,50.0,-22.23450769710354
point,37.0,14.879877255809141
point,27.0,11.584984079877467
point,97.0,24.76549230289646
point,96.0,16.42349765498855
point,96.1,14.46640558810634
point,95.0,15.888324722508287
point,77.0,4.765492302896462
point,78.0,4.079293294680255
point,79.0,2.8264609936418594
point,82.0,2.882508536722895
point,80.0,-1.6381597526121539
point,82.8,10.565492302896459
point,83.0,18.370713835184247
