series,predicted,residual
point,72.23450769710354,-22.23450769710354
point,22.12012274419086,14.879877255809141
point,15.415015920122533,11.584984079877467
point,72.23450769710354,24.76549230289646
point,79.57650234501145,16.42349765498855
point,81.63359441189365,14.46640558810634
point,79.11167527749171,15.888324722508287
point,72.23450769710354,4.765492302896462
point,73.92070670531974,4.079293294680255
point,76.17353900635814,2.8264609936418594
point,79.1174914632771,2.882508536722895
point,81.63815975261215,-1.6381597526121539
point,72.23450769710354,10.565492302896459
point,64.62928616481575,18.370713835184247
