series,residual,kde_x,kde_density
residual_sample,0.4638036247517334,,
residual_sample,-3.276127282264113,,
residual_sample,-8.430495118736715,,
residual_sample,5.463803624751733,,
residual_sample,7.46822346262384,,
residual_sample,11.46948424374689,,
residual_sample,6.469955676283675,,
residual_sample,9.663803624751736,,
residual_sample,-17.335055122755946,,
residual_sample,-34.83365127577957,,
residual_sample,14.867985541919296,,
residual_sample,3.6694230127866803,,
residual_sample,-0.7361963752482694,,
residual_sample,5.075042363168819,,
kde,,-34.83365127577957,0.0039952690084913475
kde,,-34.58389430684641,0.004015866546581601
kde,,-34.334137337913255,0.004033985824087986
kde,,-34.08438036898009,0.004049706483328852
kde,,-33.83462340004693,0.004063120764702876
kde,,-33.584866431113774,0.004074333164091557
kde,,-33.33510946218061,0.004083460017411252
kde,,-33.085352493247456,0.004090629014725924
kde,,-32.83559552431429,0.004095978646904261
kde,,-32.58583855538113,0.004099657588358402
kde,,-32.336081586447975,0.004101824019930679
kde,,-32.08632461751481,0.004102644896494917
kde,,-31.83656764858165,0.004102295164304886
kde,,-31.58681067964849,0.004100956933550078
kde,,-31.33705371071533,0.004098818611963935
kde,,-31.087296741782172,0.004096074005668324
kde,,-30.83753977284901,0.004092921393726773
kde,,-30.58778280391585,0.004089562583115288
kde,,-30.33802583498269,0.004086201951000579
kde,,-30.088268866049532,0.004083045481339687
kde,,-29.83851189711637,0.004080299802880697
kde,,-29.58875492818321,0.004078171235650568
kde,,-29.33899795925005,0.004076864852963079
kde,,-29.08924099031689,0.004076583565867245
kde,,-28.83948402138373,0.004077527236785519
kde,,-28.58972705245057,0.004079891828862727
kde,,-28.339970083517407,0.0040838685972628755
kde,,-28.090213114584248,0.00408964332831416
kde,,-27.84045614565109,0.004097395632015398
kde,,-27.590699176717926,0.004107298292983131
kde,,-27.340942207784767,0.004119516684441428
kde,,-27.091185238851608,0.004134208249340108
kde,,-26.84142826991845,0.004151522052136206
kde,,-26.59167130098529,0.004171598404192674
kde,,-26.341914332052127,0.004194568565142769
kde,,-26.092157363118968,0.004220554521943374
kde,,-25.84240039418581,0.004249668846701185
kde,,-25.592643425252646,0.004282014633707792
kde,,-25.342886456319487,0.004317685515468692
kde,,-25.093129487386328,0.004356765756862944
kde,,-24.843372518453165,0.004399330425929879
kde,,-24.593615549520006,0.004445445639152724
kde,,-24.343858580586847,0.004495168878501302
kde,,-24.094101611653684,0.004548549376912313
kde,,-23.84434464272053,0.004605628568331142
kde,,-23.594587673787366,0.00466644059791794
kde,,-23.344830704854203,0.004731012887537549
kde,,-23.095073735921048,0.004799366751211352
kde,,-22.845316766987885,0.004871518054812876
kde,,-22.595559798054726,0.004947477913941056
kde,,-22.345802829121567,0.005027253423608316
kde,,-22.096045860188404,0.005110848413136635
kde,,-21.846288891255245,0.005198264219465882
kde,,-21.596531922322086,0.005289500471945555
kde,,-21.346774953388923,0.005384555881604387
kde,,-21.097017984455764,0.005483429027872395
kde,,-20.847261015522605,0.005586119135766155
kde,,-20.597504046589442,0.005692626836639653
kde,,-20.347747077656283,0.005802954905748484
kde,,-20.097990108723124,0.005917108970072758
kde,,-19.84823313978996,0.006035098180091113
kde,,-19.598476170856806,0.0061569358394925056
kde,,-19.348719201923643,0.006282639987150412
kde,,-19.098962232990484,0.006412233926062325
kde,,-18.849205264057325,0.006545746694372447
kde,,-18.599448295124162,0.006683213474042828
kde,,-18.349691326191003,0.006824675933213841
kde,,-18.099934357257844,0.006970182498794442
kde,,-17.85017738832468,0.007119788556341196
kde,,-17.600420419391522,0.007273556574818504
kde,,-17.350663450458363,0.007431556154375579
kde,,-17.1009064815252,0.00759386399582431
kde,,-16.85114951259204,0.007760563791051461
kde,,-16.601392543658882,0.007931746034144338
kde,,-16.351635574725723,0.008107507753546715
kde,,-16.10187860579256,0.008287952166087732
kde,,-15.852121636859401,0.008473188254236513
kde,,-15.602364667926242,0.008663330268426146
kde,,-15.35260769899308,0.008858497156759071
kde,,-15.10285073005992,0.009058811924849437
kde,,-14.853093761126761,0.009264400928973215
kde,,-14.603336792193602,0.009475393106083146
kde,,-14.35357982326044,0.00969191914459965
kde,,-14.10382285432728,0.009914110600210743
kde,,-13.854065885394121,0.010142098961202108
kde,,-13.604308916460958,0.010376014668092369
kde,,-13.3545519475278,0.010615986092568511
kde,,-13.10479497859464,0.01086213848090217
kde,,-12.855038009661481,0.011114592867179997
kde,,-12.605281040728318,0.011373464961801203
kde,,-12.355524071795159,0.011638864020784102
kde,,-12.105767102862,0.011910891701482271
kde,,-11.856010133928837,0.012189640910341411
kde,,-11.606253164995678,0.01247519464833229
kde,,-11.356496196062519,0.01276762485967483
