series,actual,residual
point,40.0,11.598986593766806
point,121.0,8.167812940152146
point,150.0,-5.047773886655193
point,9.7,-18.701013406233194
point,8.2,-27.94053765781454
point,7.6,-35.57646879561576
point,10.9,-39.312399933416984
point,66.58,38.17898659376681
point,37.5,7.691800366206561
point,36.5,4.5810210248661924
point,35.0,-0.43694454403441796
point,37.2,-5.272875681835636
point,25.82,-2.5810134062331933
point,23.0,-40.58066909523931
