series,thickness_nm,absolute_error
point,0.0,8.634613995220377
point,12.0,3.7580214211629936e-06
point,18.0,3.772992045014689e-06
point,0.0,0.6346139952203771
point,1.1,0.00936181353910115
point,2.1,5.130796694174933e-06
point,3.1,1.0173739042329544e-06
point,0.0,16.634613995220377
point,0.2,0.0822781756476445
point,0.5,0.0050216590218354895
point,1.0,0.03036347690868979
point,2.0,5.115456872317736e-06
point,0.0,15.465386004779646
point,5.0,5.61888475658634e-05
