series,thickness_nm,absolute_error
point,0.0,58.64716347393113
point,12.0,111.29785211837526
point,18.0,115.72332029455143
point,0.0,50.64716347393113
point,1.1,38.16419065396104
point,2.1,40.619334093352506
point,3.1,17.485757757849143
point,0.0,66.64716347393113
point,0.2,43.40347357902755
point,0.5,114.32552690380604
point,1.0,50.8658787274768
point,2.0,2.8436198268661883
point,0.0,34.54716347393111
point,5.0,97.13259302412581
