series,predicted,residual
point,226.35283652606887,58.64716347393113
point,158.70214788162474,111.29785211837526
point,144.27667970544857,115.72332029455143
point,226.35283652606887,50.64716347393113
point,247.83580934603896,38.16419065396104
point,255.3806659066475,40.619334093352506
point,251.51424224215086,17.485757757849143
point,226.35283652606887,66.64716347393113
point,231.20347357902756,-43.40347357902755
point,237.72552690380604,-114.32552690380604
point,246.4341212725232,50.8658787274768
point,255.1563801731338,2.8436198268661883
point,226.35283652606887,34.54716347393111
point,220.9674069758742,97.13259302412581
