series,thickness_nm,absolute_error
point,0.0,18.313929666925418
point,12.0,17.87525891040383
point,18.0,6.155923532143049
point,0.0,11.986070333074583
point,1.1,20.95128181908906
point,2.1,28.33783771546586
point,3.1,31.82439361184266
point,0.0,44.893929666925416
point,0.2,14.456618487650058
point,0.5,11.42065171873702
point,1.0,6.527373770548621
point,2.0,1.9408178741718274
point,0.0,4.133929666925418
point,5.0,32.61884981495858
