series,predicted,residual
point,21.686070333074582,18.313929666925418
point,103.12474108959617,17.87525891040383
point,143.84407646785695,6.155923532143049
point,21.686070333074582,-11.986070333074583
point,29.15128181908906,-20.95128181908906
point,35.93783771546586,-28.33783771546586
point,42.72439361184266,-31.82439361184266
point,21.686070333074582,44.893929666925416
point,23.043381512349942,14.456618487650058
point,25.07934828126298,11.42065171873702
point,28.47262622945138,6.527373770548621
point,35.259182125828175,1.9408178741718274
point,21.686070333074582,4.133929666925418
point,55.61884981495858,-32.61884981495858
