series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,27.10020355570486,21.85594405594408,24.68624600227165,21.85594405594408,24.68624600227165
sorted_curves,1.0,37.0,37.099328773501114,43.02517482517486,48.4657108950899,43.02517482517486,48.4657108950899
sorted_curves,2.0,50.0,76.90026155391104,58.255944055944106,64.61313449168021,58.255944055944106,64.61313449168021
sorted_curves,3.0,77.0,76.90026155391104,68.59650349650356,74.52033788001059,68.59650349650356,74.52033788001059
sorted_curves,4.0,78.0,76.90026155391104,75.09510489510497,79.57914214804899,75.09510489510497,79.57914214804899
sorted_curves,5.0,79.0,76.90026155391104,78.80000000000021,81.18136838376351,78.80000000000021,81.18136838376351
sorted_curves,6.0,80.0,78.14514172471522,82.27552447552469,81.94933618560293,81.94933618560293,82.27552447552469
sorted_curves,7.0,82.0,79.99158282300817,84.05734265734289,79.93492797649037,79.93492797649037,84.05734265734289
sorted_curves,8.0,82.8,82.92231912924387,84.63193473193495,81.48991471079478,81.48991471079478,84.63193473193495
sorted_curves,9.0,83.0,83.10020377932,87.86899766899766,83.23157195218906,83.23157195218906,87.86899766899766
sorted_curves,10.0,95.0,83.47359428068039,91.0962703962704,84.99967979426143,84.99967979426143,91.0962703962704
sorted_curves,11.0,96.0,87.58707572228994,94.03216783216781,86.6928072663383,86.6928072663383,94.03216783216781
sorted_curves,12.0,96.1,87.92477403683301,96.39510489510486,88.20952339774638,88.20952339774638,96.39510489510486
sorted_curves,13.0,97.0,89.57707208523442,97.90349650349646,89.4483972178123,89.4483972178123,97.90349650349646
