series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,32.7,58.27201528177788,34.465034965035024,58.299062190910824,34.465034965035024,58.299062190910824
sorted_curves,1.0,50.2,61.58719357264194,47.732867132867185,62.04158164607506,47.732867132867185,62.04158164607506
sorted_curves,2.0,58.0,65.45490157865,57.30489510489516,64.65057801895901,57.30489510489516,64.65057801895901
sorted_curves,3.0,64.0,66.50470803742361,63.806759906759964,66.3243309124681,63.806759906759964,66.3243309124681
sorted_curves,4.0,66.8,67.05723775256762,67.86410256410264,67.26111992950771,67.26111992950771,67.86410256410264
sorted_curves,5.0,68.0,67.11249072408202,70.10256410256429,67.65922467298344,67.65922467298344,70.10256410256429
sorted_curves,6.0,71.2,67.60976746771162,71.03962703962722,67.84726508885996,67.84726508885996,71.03962703962722
sorted_curves,7.0,72.6,67.66502043922603,72.14498834498853,67.8112025433494,67.8112025433494,72.14498834498853
sorted_curves,8.0,73.0,67.94128529679803,73.02983682983702,67.93870940069031,67.93870940069031,73.02983682983702
sorted_curves,9.0,74.0,68.10704421134123,74.08857808857809,68.08180042948383,68.08180042948383,74.08857808857809
sorted_curves,10.0,75.0,68.21755015437003,75.34242424242424,68.1801352634028,68.1801352634028,75.34242424242424
sorted_curves,11.0,77.2,68.21755015437003,76.9888111888112,68.23364950504435,68.23364950504435,76.9888111888112
sorted_curves,12.0,79.0,68.21755015437003,79.22517482517485,68.24227875700579,68.24227875700579,79.22517482517485
sorted_curves,13.0,82.4,68.21755015437003,82.24895104895107,68.20595862188442,68.20595862188442,82.24895104895107
