series,actual,residual
point,50.0,-28.044639298525325
point,37.0,-102.45077720207252
point,27.0,-143.15384615384613
point,97.0,18.955360701474675
point,96.0,12.326464726982849
point,96.1,7.309286568353912
point,95.0,1.0921084097249718
point,77.0,-1.0446392985253254
point,78.0,-1.0680749302511146
point,79.0,-1.6032283778397982
point,82.0,-1.1618174571542568
point,80.0,-8.278995615783188
point,82.8,4.755360701474672
point,83.0,-20.630530091669996
