series,thickness_nm,absolute_error
point,0.0,28.044639298525325
point,12.0,102.45077720207252
point,18.0,143.15384615384613
point,0.0,18.955360701474675
point,1.1,12.326464726982849
point,2.1,7.309286568353912
point,3.1,1.0921084097249718
point,0.0,1.0446392985253254
point,0.2,1.0680749302511146
point,0.5,1.6032283778397982
point,1.0,1.1618174571542568
point,2.0,8.278995615783188
point,0.0,4.755360701474672
point,5.0,20.630530091669996
