series,predicted,residual
point,78.10666666666665,-28.106666666666655
point,42.527499999999996,-5.527499999999996
point,39.777499999999996,-12.777499999999996
point,78.10666666666665,18.893333333333345
point,89.075,6.924999999999997
point,90.00249999999997,6.097500000000025
point,92.725,2.2750000000000057
point,78.10666666666665,-1.106666666666655
point,78.8155,-0.8155000000000001
point,79.27924999999999,-0.27924999999999045
point,84.025,-2.0250000000000057
point,86.53499999999998,-6.534999999999982
point,78.10666666666665,4.693333333333342
point,86.5325,-3.532499999999999
