series,thickness_nm,residual
point,0.0,-28.106666666666655
point,12.0,-5.527499999999996
point,18.0,-12.777499999999996
point,0.0,18.893333333333345
point,1.1,6.924999999999997
point,2.1,6.097500000000025
point,3.1,2.2750000000000057
point,0.0,-1.106666666666655
point,0.2,-0.8155000000000001
point,0.5,-0.27924999999999045
point,1.0,-2.0250000000000057
point,2.0,-6.534999999999982
point,0.0,4.693333333333342
point,5.0,-3.532499999999999
