series,actual,residual
point,50.0,-28.106666666666655
point,37.0,-5.527499999999996
point,27.0,-12.777499999999996
point,97.0,18.893333333333345
point,96.0,6.924999999999997
point,96.1,6.097500000000025
point,95.0,2.2750000000000057
point,77.0,-1.106666666666655
point,78.0,-0.8155000000000001
point,79.0,-0.27924999999999045
point,82.0,-2.0250000000000057
point,80.0,-6.534999999999982
point,82.8,4.693333333333342
point,83.0,-3.532499999999999
