series,actual,residual
point,40.0,10.306657464086499
point,121.0,105.8507922479349
point,150.0,142.12285963985912
point,9.7,-19.993342535913502
point,8.2,-20.160130180727396
point,7.6,-19.548118948740026
point,10.9,-15.036107716752662
point,66.58,36.8866574640865
point,37.5,8.049059710483974
point,36.5,7.412663080080183
point,35.0,6.518668696073867
point,37.2,9.930679928061238
point,25.82,-3.873342535913501
point,23.0,-0.6332863759766632
