series,thickness_nm,absolute_error
point,0.0,10.306657464086499
point,12.0,105.8507922479349
point,18.0,142.12285963985912
point,0.0,19.993342535913502
point,1.1,20.160130180727396
point,2.1,19.548118948740026
point,3.1,15.036107716752662
point,0.0,36.8866574640865
point,0.2,8.049059710483974
point,0.5,7.412663080080183
point,1.0,6.518668696073867
point,2.0,9.930679928061238
point,0.0,3.873342535913501
point,5.0,0.6332863759766632
