series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,259.8293818305747,128.61748251748296,259.8498427417037,128.61748251748296,259.8498427417037
sorted_curves,1.0,187.8,259.8293818305747,191.93566433566465,259.7857318868326,191.93566433566465,259.7857318868326
sorted_curves,2.0,258.0,259.8293818305747,234.46806526806552,259.800963898451,234.46806526806552,259.800963898451
sorted_curves,3.0,260.0,259.8293818305747,260.1615384615387,259.89542510483045,259.89542510483045,260.1615384615387
sorted_curves,4.0,260.9,260.02444251667225,272.9629370629374,260.0690018342425,260.0690018342425,272.9629370629374
sorted_curves,5.0,269.0,260.3170335458186,276.81911421911497,260.32158041495916,260.32158041495916,276.81911421911497
sorted_curves,6.0,270.0,260.80468526106256,277.68601398601476,260.5466504373794,260.5466504373794,277.68601398601476
sorted_curves,7.0,277.0,260.90221560411135,277.2792540792548,260.48299426942214,260.48299426942214,277.2792540792548
sorted_curves,8.0,285.0,261.77998869155044,281.063403263404,260.8149157166278,260.8149157166278,281.063403263404
sorted_curves,9.0,286.0,261.87751903459923,285.5522144522146,261.5176343421838,261.5176343421838,285.5522144522146
sorted_curves,10.0,293.0,262.8528224650871,290.73682983683,263.1712169766019,263.1712169766019,290.73682983683
sorted_curves,11.0,296.0,264.7058989830141,296.93846153846164,266.12565887191784,266.12565887191784,296.93846153846164
sorted_curves,12.0,297.3,271.53302299642934,304.4783216783217,270.730955280168,270.730955280168,304.4783216783217
sorted_curves,13.0,318.1,277.38484357935664,313.6776223776223,277.3371014533888,277.3371014533888,313.6776223776223
