series,residual
residual_sample,-35.26573872153362
residual_sample,-12.580314161141487
residual_sample,-4.7376018809454195
residual_sample,11.734261278466377
residual_sample,14.00542519650233
residual_sample,17.079210576535004
residual_sample,18.952995956567676
residual_sample,-8.265738721533623
residual_sample,-6.6709816455270925
residual_sample,-4.778846031517276
residual_sample,-0.29195334150094254
residual_sample,0.6818320385317378
residual_sample,-2.4657387215336257
residual_sample,12.603188178629765
