series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,7.6,15.5641972289589,7.160559440559443,16.388415715310042,7.160559440559443,16.388415715310042
sorted_curves,1.0,8.2,18.70639544577375,7.570349650349641,17.30856166565732,7.570349650349641,17.30856166565732
sorted_curves,2.0,9.7,19.2362909393752,10.32955710955709,19.207126934538188,10.32955710955709,19.207126934538188
sorted_curves,3.0,10.9,21.247158959186905,14.778974358974331,21.808910910741286,14.778974358974331,21.808910910741286
sorted_curves,4.0,23.0,25.56973587508444,20.25939393939391,24.83871298305526,20.25939393939391,24.83871298305526
sorted_curves,5.0,25.82,26.4320015566926,26.11160839160846,28.02133254026883,26.11160839160846,28.02133254026883
sorted_curves,6.0,35.0,31.14857809807455,28.87762237762245,30.778373142349466,28.87762237762245,30.778373142349466
sorted_curves,7.0,36.5,34.265352018000854,29.01282051282059,26.261486807090535,26.261486807090535,29.01282051282059
sorted_curves,8.0,37.2,36.44462529155247,33.26573426573435,27.441808473549578,27.441808473549578,33.26573426573435
sorted_curves,9.0,37.5,36.44462529155247,37.98974358974381,29.942373731322725,29.942373731322725,37.98974358974381
sorted_curves,10.0,40.0,36.44462529155247,49.652540792541046,40.44636269442637,40.44636269442637,49.652540792541046
sorted_curves,11.0,66.58,36.44462529155481,71.23696969696998,62.34951172271228,62.34951172271228,71.23696969696998
sorted_curves,12.0,121.0,120.97517506636214,105.72587412587447,99.04755717603231,99.04755717603231,105.72587412587447
sorted_curves,13.0,150.0,149.86619447075972,156.10209790209828,153.93623541423813,153.93623541423813,156.10209790209828
