series,actual,residual
point,50.0,-26.285666641007623
point,37.0,-37.78075817975032
point,27.0,-42.975560684567284
point,97.0,20.714333358992377
point,96.0,19.74350763876197
point,96.1,19.854078839378914
point,95.0,18.7598971861878
point,77.0,0.714333358992377
point,78.0,1.7215807896108828
point,79.0,2.730681229515639
point,82.0,5.741800195194301
point,80.0,3.753402276258541
point,82.8,6.514333358992374
point,83.0,6.794037273439798
