series,thickness_nm,residual
point,0.0,-26.285666641007623
point,12.0,-37.78075817975032
point,18.0,-42.975560684567284
point,0.0,20.714333358992377
point,1.1,19.74350763876197
point,2.1,19.854078839378914
point,3.1,18.7598971861878
point,0.0,0.714333358992377
point,0.2,1.7215807896108828
point,0.5,2.730681229515639
point,1.0,5.741800195194301
point,2.0,3.753402276258541
point,0.0,6.514333358992374
point,5.0,6.794037273439798
