series,residual
residual_sample,-3.770689092833635
residual_sample,3.0307586456501667e-05
residual_sample,3.0296030161025556e-05
residual_sample,1.229310907166365
residual_sample,-0.00418817572393948
residual_sample,-1.8078240387353617e-05
residual_sample,2.7639181709560035e-05
residual_sample,5.429310907166368
residual_sample,0.022868352360553956
residual_sample,0.005663551966740954
residual_sample,0.013584951523313293
residual_sample,-1.807060588987497e-05
residual_sample,-4.970689092833638
residual_sample,-5.239267579781881e-05
