series,actual,residual
point,50.0,-26.900261553911037
point,37.0,-0.09932877350111369
point,27.0,-0.10020355570485862
point,97.0,20.099738446088963
point,96.0,12.526405719319612
point,96.1,8.17522596316698
point,95.0,5.42292791476558
point,77.0,0.09973844608896343
point,78.0,-0.14514172471521647
point,79.0,-0.9915828230081729
point,82.0,-0.9223191292438742
point,80.0,-7.5870757222899385
point,82.8,5.899738446088961
point,83.0,-0.10020377931999747
