series,thickness_nm,residual
point,0.0,-26.900261553911037
point,12.0,-0.09932877350111369
point,18.0,-0.10020355570485862
point,0.0,20.099738446088963
point,1.1,12.526405719319612
point,2.1,8.17522596316698
point,3.1,5.42292791476558
point,0.0,0.09973844608896343
point,0.2,-0.14514172471521647
point,0.5,-0.9915828230081729
point,1.0,-0.9223191292438742
point,2.0,-7.5870757222899385
point,0.0,5.899738446088961
point,5.0,-0.10020377931999747
