series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,144.27667970544857,128.61748251748296,139.1121544519521,128.61748251748296,139.1121544519521
sorted_curves,1.0,187.8,158.70214788162474,191.93566433566465,178.07427569709432,178.07427569709432,191.93566433566465
sorted_curves,2.0,258.0,220.9674069758742,234.46806526806552,204.37979371840783,204.37979371840783,234.46806526806552
sorted_curves,3.0,260.0,226.35283652606887,260.1615384615387,220.47642268633524,220.47642268633524,260.1615384615387
sorted_curves,4.0,260.9,226.35283652606887,272.9629370629374,228.81187677131916,228.81187677131916,272.9629370629374
sorted_curves,5.0,269.0,226.35283652606887,276.81911421911497,231.83387014380264,231.83387014380264,276.81911421911497
sorted_curves,6.0,270.0,226.35283652606887,277.68601398601476,235.09464946827325,235.09464946827325,277.68601398601476
sorted_curves,7.0,277.0,231.20347357902756,277.2792540792548,233.58191038384263,233.58191038384263,277.2792540792548
sorted_curves,8.0,285.0,237.72552690380604,281.063403263404,237.7983094537562,237.7983094537562,281.063403263404
sorted_curves,9.0,286.0,246.4341212725232,285.5522144522146,243.35259941409942,243.35259941409942,285.5522144522146
sorted_curves,10.0,293.0,247.83580934603896,290.73682983683,248.52140659026966,248.52140659026966,290.73682983683
sorted_curves,11.0,296.0,251.51424224215086,296.93846153846164,252.64869980652378,252.64869980652378,296.93846153846164
sorted_curves,12.0,297.3,255.1563801731338,304.4783216783217,255.0784478871193,255.0784478871193,304.4783216783217
sorted_curves,13.0,318.1,255.3806659066475,313.6776223776223,255.15461965631363,255.15461965631363,313.6776223776223
