series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,123.4,124.01240965042214,128.61748251748296,127.80793573751856,127.80793573751856,128.61748251748296
sorted_curves,1.0,187.8,188.12982172840947,191.93566433566465,192.66897062724786,191.93566433566465,192.66897062724786
sorted_curves,2.0,258.0,258.0217833413708,234.46806526806552,236.5468303562859,234.46806526806552,236.5468303562859
sorted_curves,3.0,260.0,260.013007318948,260.1615384615387,263.25917488157233,260.1615384615387,263.25917488157233
sorted_curves,4.0,260.9,268.97351521804563,272.9629370629374,276.62366416004676,272.9629370629374,276.62366416004676
sorted_curves,5.0,269.0,269.96912720683423,276.81911421911497,280.45795814864925,276.81911421911497,280.45795814864925
sorted_curves,6.0,270.0,278.95737820808836,277.68601398601476,279.5589581890699,277.68601398601476,279.5589581890699
sorted_curves,7.0,277.0,278.95737820808836,277.2792540792548,277.3869798454599,277.2792540792548,277.3869798454599
sorted_curves,8.0,285.0,278.95737820808836,281.063403263404,279.3826132933838,279.3826132933838,281.063403263404
sorted_curves,9.0,286.0,278.95737820808836,285.5522144522146,281.4852615083054,281.4852615083054,285.5522144522146
sorted_curves,10.0,293.0,285.8989190274522,290.73682983683,285.26066093281645,285.26066093281645,290.73682983683
sorted_curves,11.0,296.0,295.8550389153384,296.93846153846164,291.6845123645034,291.6845123645034,296.93846153846164
sorted_curves,12.0,297.3,297.14933450076364,304.4783216783217,301.7325166009535,301.7325166009535,304.4783216783217
sorted_curves,13.0,318.1,317.858063867567,313.6776223776223,316.38037443975384,313.6776223776223,316.38037443975384
