series,thickness_nm,absolute_error
point,0.0,0.5738732214365001
point,12.0,0.3247465280736179
point,18.0,4.200183181392191
point,0.0,4.4261267785635
point,1.1,6.815630058788429
point,2.1,11.169723949902007
point,3.1,6.523817841015585
point,0.0,8.626126778563503
point,0.2,18.30305444321378
point,0.5,35.6968262758797
point,1.0,14.180220669677084
point,2.0,3.3343145607906592
point,0.0,1.773873221436503
point,5.0,5.796596234131357
