series,predicted,residual
point,68.5738732214365,-0.5738732214365001
point,64.32474652807362,-0.3247465280736179
point,62.20018318139219,-4.200183181392191
point,68.5738732214365,4.4261267785635
point,68.18436994121157,6.815630058788429
point,67.83027605009799,11.169723949902007
point,67.47618215898441,6.523817841015585
point,68.5738732214365,8.626126778563503
point,68.50305444321378,-18.30305444321378
point,68.3968262758797,-35.6968262758797
point,68.21977933032292,14.180220669677084
point,67.86568543920934,3.3343145607906592
point,68.5738732214365,-1.773873221436503
point,66.80340376586864,5.796596234131357
