series,residual
residual_sample,-5.068577810508515
residual_sample,-0.36181398866153813
residual_sample,-2.0084320777380356
residual_sample,-0.06857781050851486
residual_sample,2.7295422064941164
residual_sample,7.45510585831471
residual_sample,3.1806695101352886
residual_sample,4.131422189491488
residual_sample,-22.723465080144408
residual_sample,-40.00579598459822
residual_sample,10.05698584131207
residual_sample,-0.41745050686735397
residual_sample,-6.268577810508518
residual_sample,3.159240448594389
