series,thickness_nm,absolute_error
point,0.0,6.024999999999977
point,12.0,5.0
point,18.0,5.0
point,0.0,1.9750000000000227
point,1.1,5.566666666666663
point,2.1,1.6333333333333258
point,3.1,25.366666666666674
point,0.0,14.024999999999977
point,0.2,32.19999999999999
point,0.5,32.20000000000002
point,1.0,16.866666666666674
point,2.0,22.433333333333337
point,0.0,18.075000000000045
point,5.0,23.73333333333335
