series,thickness_nm,residual
point,0.0,13.940000951232449
point,12.0,68.72504840401025
point,18.0,84.61757213039915
point,0.0,-16.359999048767552
point,1.1,-20.263036365596253
point,2.1,-23.047615744531434
point,3.1,-21.93219512346662
point,0.0,40.52000095123245
point,0.2,11.003085075445412
point,0.5,9.347711261764857
point,1.0,6.755421572297266
point,2.0,6.7708421933620855
point,0.0,-0.23999904876755096
point,5.0,-13.982895943443467
