series,predicted,residual
point,26.05999904876755,13.940000951232449
point,52.27495159598975,68.72504840401025
point,65.38242786960085,84.61757213039915
point,26.05999904876755,-16.359999048767552
point,28.463036365596253,-20.263036365596253
point,30.647615744531436,-23.047615744531434
point,32.83219512346662,-21.93219512346662
point,26.05999904876755,40.52000095123245
point,26.496914924554588,11.003085075445412
point,27.152288738235143,9.347711261764857
point,28.244578427702734,6.755421572297266
point,30.429157806637917,6.7708421933620855
point,26.05999904876755,-0.23999904876755096
point,36.98289594344347,-13.982895943443467
