series,residual
residual_sample,-37.754385496427616
residual_sample,-10.429656657467355
residual_sample,-0.26729223798721335
residual_sample,9.245614503572384
residual_sample,11.94204798047707
residual_sample,15.40244205039042
residual_sample,17.66283612030378
residual_sample,-10.754385496427616
residual_sample,-9.082306682444951
residual_sample,-7.074188461470939
residual_sample,-2.393991426514262
residual_sample,-1.0335973566009073
residual_sample,-4.954385496427619
residual_sample,12.047584853139156
