series,sorted_index,sorted_actual,sorted_predicted,smoothed_actual,smoothed_predicted,between_curves_lo,between_curves_hi
sorted_curves,0.0,27.0,26.8895099914886,21.85594405594408,27.027022161498238,21.85594405594408,27.027022161498238
sorted_curves,1.0,37.0,43.74457311552064,43.02517482517486,46.05477757168168,43.02517482517486,46.05477757168168
sorted_curves,2.0,50.0,63.408813426891335,58.255944055944106,59.31946341874915,58.255944055944106,59.31946341874915
sorted_curves,3.0,77.0,68.7462500828348,68.59650349650356,67.82917487284232,67.82917487284232,68.59650349650356
sorted_curves,4.0,78.0,71.55542727017348,75.09510489510497,72.59200710410289,72.59200710410289,75.09510489510497
sorted_curves,5.0,79.0,71.83634498890734,78.80000000000021,74.61605528267273,74.61605528267273,78.80000000000021
sorted_curves,6.0,80.0,74.36460445751216,82.27552447552469,75.57209227416794,75.57209227416794,82.27552447552469
sorted_curves,7.0,82.0,74.64552217624602,84.05734265734289,75.38874271415517,75.38874271415517,84.05734265734289
sorted_curves,8.0,82.8,76.05011076991535,84.63193473193495,76.0370143727718,76.0370143727718,84.63193473193495
sorted_curves,9.0,83.0,76.89286392611696,87.86899766899766,76.76451923410806,76.76451923410806,87.86899766899766
sorted_curves,10.0,95.0,77.4546993635847,91.0962703962704,77.26447419507147,77.26447419507147,91.0962703962704
sorted_curves,11.0,96.0,77.4546993635847,94.03216783216781,77.53655184573329,77.53655184573329,94.03216783216781
sorted_curves,12.0,96.1,77.4546993635847,96.39510489510486,77.58042477616488,77.58042477616488,96.39510489510486
sorted_curves,13.0,97.0,77.4546993635847,97.90349650349646,77.39576557643767,77.39576557643767,97.90349650349646
