series,predicted,residual
point,85.83953581138127,-35.83953581138127
point,48.011935448891236,-11.011935448891236
point,29.09813526764622,-2.098135267646221
point,85.83953581138127,11.160464188618732
point,82.37200577815302,13.627994221846976
point,79.21970574794551,16.880294252054483
point,76.06740571773801,18.932594282261988
point,85.83953581138127,-8.839535811381268
point,85.20907580533976,-7.209075805339765
point,84.26338579627752,-5.263385796277518
point,82.68723578117377,-0.6872357811737686
point,79.53493575096627,0.46506424903373045
point,85.83953581138127,-3.0395358113812705
point,70.07803566034376,12.921964339656242
