series,thickness_nm,absolute_error
point,0.0,35.83953581138127
point,12.0,11.011935448891236
point,18.0,2.098135267646221
point,0.0,11.160464188618732
point,1.1,13.627994221846976
point,2.1,16.880294252054483
point,3.1,18.932594282261988
point,0.0,8.839535811381268
point,0.2,7.209075805339765
point,0.5,5.263385796277518
point,1.0,0.6872357811737686
point,2.0,0.46506424903373045
point,0.0,3.0395358113812705
point,5.0,12.921964339656242
