series,rank,theoretical_quantile,ordered_residual,x,y
empirical_quantile,1,-1.8027430907391904,-18.462222222222437,,
empirical_quantile,2,-1.2418667918433202,-18.03447777778007,,
empirical_quantile,3,-0.9208229763683788,-16.9431851851852,,
empirical_quantile,4,-0.6744897501960817,-8.355000000000587,,
empirical_quantile,5,-0.463707751457179,-4.328629629627642,,
empirical_quantile,6,-0.2718800053992609,-2.8222222222221944,,
empirical_quantile,7,-0.08964235107576254,-1.934477777780046,,
empirical_quantile,8,0.08964235107576254,-0.6516666666669835,,
empirical_quantile,9,0.27188000539926077,6.065522222219954,,
empirical_quantile,10,0.4637077514571792,10.571244444443323,,
empirical_quantile,11,0.6744897501960817,10.8388888888868,,
empirical_quantile,12,0.9208229763683788,12.449592592594229,,
empirical_quantile,13,1.2418667918433206,14.065522222219954,,
empirical_quantile,14,1.8027430907391908,17.541111111111093,,
normal_reference,1,,,-1.8027430907391904,-21.747729489398903
normal_reference,2,,,-1.2418667918433202,-14.981493031157536
normal_reference,3,,,-0.9208229763683788,-11.108520731854238
normal_reference,4,,,-0.6744897501960817,-8.136833643124794
normal_reference,5,,,-0.463707751457179,-5.59402545633612
normal_reference,6,,,-0.2718800053992609,-3.279875452789038
normal_reference,7,,,-0.08964235107576254,-1.0814173200859352
normal_reference,8,,,0.08964235107576254,1.0814173200845336
normal_reference,9,,,0.27188000539926077,3.279875452787635
normal_reference,10,,,0.4637077514571792,5.5940254563347205
normal_reference,11,,,0.6744897501960817,8.13683364312339
normal_reference,12,,,0.9208229763683788,11.108520731852835
normal_reference,13,,,1.2418667918433206,14.981493031156138
normal_reference,14,,,1.8027430907391908,21.747729489397507
quantile_band_lower,1,,,-1.8027430907391904,-32.35709353642747
quantile_band_upper,1,,,-1.8027430907391904,-10.473969156476098
quantile_band_lower,2,,,-1.2418667918433202,-23.441491868117637
quantile_band_upper,2,,,-1.2418667918433202,-6.439795828691581
quantile_band_lower,3,,,-0.9208229763683788,-18.64540312015938
quantile_band_upper,3,,,-0.9208229763683788,-3.5148229974687273
quantile_band_lower,4,,,-0.6744897501960817,-15.186035931788426
quantile_band_upper,4,,,-0.6744897501960817,-1.0398019479796212
quantile_band_lower,5,,,-0.463707751457179,-12.363437658973767
quantile_band_upper,5,,,-0.463707751457179,1.2117665611340396
quantile_band_lower,6,,,-0.2718800053992609,-9.893693282123246
quantile_band_upper,6,,,-0.2718800053992609,3.3565752326133906
quantile_band_lower,7,,,-0.08964235107576254,-7.6282577470567
quantile_band_upper,7,,,-0.08964235107576254,5.473090676956082
quantile_band_lower,8,,,0.08964235107576254,-5.4730906769574865
quantile_band_upper,8,,,0.08964235107576254,7.6282577470553035
quantile_band_lower,9,,,0.27188000539926077,-3.356575232614792
quantile_band_upper,9,,,0.27188000539926077,9.893693282121843
quantile_band_lower,10,,,0.4637077514571792,-1.2117665611354445
quantile_band_upper,10,,,0.4637077514571792,12.363437658972359
quantile_band_lower,11,,,0.6744897501960817,1.039801947978213
quantile_band_upper,11,,,0.6744897501960817,15.186035931787023
quantile_band_lower,12,,,0.9208229763683788,3.5148229974673226
quantile_band_upper,12,,,0.9208229763683788,18.64540312015798
quantile_band_lower,13,,,1.2418667918433206,6.439795828690182
quantile_band_upper,13,,,1.2418667918433206,23.441491868116238
quantile_band_lower,14,,,1.8027430907391908,10.47396915647469
quantile_band_upper,14,,,1.8027430907391908,32.357093536426056
