series,predicted,residual
point,250.2069421693494,34.79305783065061
point,293.6742793722506,-23.674279372250624
point,251.78136667578738,8.218633324212618
point,250.2069421693494,26.79305783065061
point,261.2551768737078,24.744823126292204
point,270.0618430797055,25.93815692029449
point,277.6902392616678,-8.690239261667784
point,250.2069421693494,42.79305783065061
point,252.32175641775956,-64.52175641775955
point,255.40560753857216,-132.00560753857215
point,260.30970540178606,36.99029459821395
point,269.2341986101873,-11.23419861018732
point,250.2069421693494,10.693057830650588
point,288.93805809117845,29.161941908821575
