series,residual
residual_sample,-10.24601630668002
residual_sample,-0.48146187955943276
residual_sample,0.40081533400086755
residual_sample,-5.246016306680019
residual_sample,-1.984265484193969
residual_sample,3.162780718066088
residual_sample,-0.690173079673869
residual_sample,-1.0460163066800163
residual_sample,-27.816607066228002
residual_sample,-44.972493205549995
residual_sample,5.301029895580044
residual_sample,-4.751923902159916
residual_sample,-11.446016306680022
residual_sample,0.0892147046202183
