series,predicted,residual
point,35.52499999999999,4.4750000000000085
point,135.5,-14.5
point,135.5,14.5
point,35.52499999999999,-25.824999999999992
point,26.8,-18.6
point,13.833333333333334,-6.233333333333334
point,13.833333333333334,-2.9333333333333336
point,35.52499999999999,31.055000000000007
point,37.0,0.5
point,37.0,-0.5
point,26.8,8.2
point,26.8,10.400000000000002
point,35.52499999999999,-9.704999999999991
point,13.833333333333334,9.166666666666666
