series,residual
residual_sample,-30.56159704678285
residual_sample,0.0017614828537588778
residual_sample,0.0017614842570949918
residual_sample,16.43840295321715
residual_sample,-0.0032425245996847707
residual_sample,-0.0003981895444269412
residual_sample,-0.00065736168360786
residual_sample,-3.5615970467828504
residual_sample,0.2941536821805215
residual_sample,0.015649897053492623
residual_sample,0.003946611500012409
residual_sample,-0.0003982014891903418
residual_sample,2.2384029532171468
residual_sample,-0.010450217652177685
