series,predicted,residual
point,265.96143826358815,19.03856173641185
point,269.0917592592594,0.9082407407406095
point,269.0917592592594,-9.09175925925939
point,265.96143826358815,11.03856173641185
point,265.5828193121693,20.417180687830694
point,282.4757328042329,13.524267195767095
point,282.5283365079366,-13.528336507936615
point,265.96143826358815,27.03856173641185
point,211.43415476190492,-23.63415476190491
point,191.75489629629647,-68.35489629629646
point,269.78136746031765,27.518632539682358
point,274.254961111111,-16.254961111111015
point,265.96143826358815,-5.0614382635881725
point,299.61689603174705,18.483103968252976
