series,thickness_nm,absolute_error
point,0.0,19.03856173641185
point,12.0,0.9082407407406095
point,18.0,9.09175925925939
point,0.0,11.03856173641185
point,1.1,20.417180687830694
point,2.1,13.524267195767095
point,3.1,13.528336507936615
point,0.0,27.03856173641185
point,0.2,23.63415476190491
point,0.5,68.35489629629646
point,1.0,27.518632539682358
point,2.0,16.254961111111015
point,0.0,5.0614382635881725
point,5.0,18.483103968252976
