layer,x,y,y_lo,y_hi
linear_trend,3.686746987951807,67.26841863492136,,
linear_trend,3.759036144578313,67.24282148616616,,
linear_trend,3.831325301204819,67.21722433741097,,
linear_trend,3.903614457831325,67.19162718865577,,
linear_trend,3.975903614457831,67.16603003990058,,
linear_trend,4.048192771084337,67.14043289114537,,
linear_trend,4.120481927710843,67.11483574239017,,
linear_trend,4.192771084337349,67.08923859363497,,
linear_trend,4.265060240963855,67.06364144487978,,
linear_trend,4.337349397590361,67.03804429612458,,
linear_trend,4.409638554216867,67.01244714736939,,
linear_trend,4.481927710843373,66.98684999861419,,
linear_trend,4.554216867469879,66.961252849859,,
linear_trend,4.626506024096385,66.93565570110378,,
linear_trend,4.698795180722891,66.91005855234859,,
linear_trend,4.771084337349397,66.88446140359339,,
linear_trend,4.843373493975903,66.8588642548382,,
linear_trend,4.9156626506024095,66.833267106083,,
linear_trend,4.9879518072289155,66.8076699573278,,
linear_trend,5.0602409638554215,66.78207280857261,,
linear_trend,5.132530120481928,66.7564756598174,,
linear_trend,5.204819277108434,66.7308785110622,,
linear_trend,5.27710843373494,66.705281362307,,
linear_trend,5.349397590361446,66.67968421355181,,
linear_trend,5.421686746987952,66.65408706479661,,
linear_trend,5.493975903614458,66.62848991604142,,
linear_trend,5.566265060240964,66.60289276728622,,
linear_trend,5.63855421686747,66.57729561853101,,
linear_trend,5.710843373493976,66.55169846977581,,
linear_trend,5.783132530120482,66.52610132102062,,
linear_trend,5.855421686746988,66.50050417226542,,
linear_trend,5.927710843373494,66.47490702351023,,
linear_trend,6.0,66.44930987475503,,
linear_trend,6.072289156626506,66.42371272599983,,
linear_trend,6.144578313253012,66.39811557724464,,
linear_trend,6.216867469879518,66.37251842848943,,
linear_trend,6.289156626506024,66.34692127973423,,
linear_trend,6.36144578313253,66.32132413097904,,
linear_trend,6.433734939759036,66.29572698222384,,
linear_trend,6.506024096385542,66.27012983346864,,
linear_trend,6.578313253012048,66.24453268471345,,
linear_trend,6.650602409638554,66.21893553595825,,
linear_trend,6.72289156626506,66.19333838720304,,
linear_trend,6.795180722891566,66.16774123844785,,
linear_trend,6.867469879518072,66.14214408969265,,
linear_trend,6.939759036144578,66.11654694093745,,
linear_trend,7.012048192771084,66.09094979218226,,
linear_trend,7.08433734939759,66.06535264342706,,
linear_trend,7.156626506024096,66.03975549467187,,
linear_trend,7.228915662650602,66.01415834591666,,
linear_trend,7.301204819277108,65.98856119716146,,
linear_trend,7.373493975903614,65.96296404840626,,
linear_trend,7.44578313253012,65.93736689965107,,
linear_trend,7.518072289156626,65.91176975089587,,
linear_trend,7.590361445783132,65.88617260214068,,
linear_trend,7.662650602409638,65.86057545338548,,
linear_trend,7.734939759036144,65.83497830463028,,
linear_trend,7.80722891566265,65.80938115587507,,
linear_trend,7.879518072289156,65.78378400711988,,
linear_trend,7.951807228915662,65.75818685836468,,
linear_trend,8.024096385542169,65.73258970960948,,
linear_trend,8.096385542168674,65.70699256085429,,
linear_trend,8.168674698795181,65.68139541209909,,
linear_trend,8.240963855421686,65.6557982633439,,
linear_trend,8.313253012048193,65.63020111458869,,
linear_trend,8.385542168674698,65.60460396583349,,
linear_trend,8.457831325301205,65.5790068170783,,
linear_trend,8.53012048192771,65.5534096683231,,
linear_trend,8.602409638554217,65.5278125195679,,
linear_trend,8.674698795180722,65.5022153708127,,
linear_trend,8.74698795180723,65.47661822205751,,
linear_trend,8.819277108433734,65.45102107330231,,
linear_trend,8.891566265060241,65.4254239245471,,
linear_trend,8.963855421686747,65.39982677579191,,
linear_trend,9.036144578313253,65.37422962703671,,
linear_trend,9.108433734939759,65.34863247828152,,
linear_trend,9.180722891566266,65.32303532952632,,
linear_trend,9.25301204819277,65.29743818077112,,
linear_trend,9.325301204819276,65.27184103201593,,
linear_trend,9.397590361445783,65.24624388326072,,
linear_trend,9.469879518072288,65.22064673450552,,
linear_trend,9.542168674698795,65.19504958575033,,
linear_trend,9.6144578313253,65.16945243699513,,
linear_trend,9.686746987951807,65.14385528823993,,
linear_trend,9.759036144578312,65.11825813948474,,
linear_trend,9.831325301204819,65.09266099072954,,
linear_trend,9.903614457831324,65.06706384197435,,
linear_trend,9.975903614457831,65.04146669321914,,
linear_trend,10.048192771084336,65.01586954446394,,
linear_trend,10.120481927710843,64.99027239570874,,
linear_trend,10.192771084337348,64.96467524695355,,
linear_trend,10.265060240963855,64.93907809819835,,
linear_trend,10.33734939759036,64.91348094944316,,
linear_trend,10.409638554216867,64.88788380068796,,
linear_trend,10.481927710843372,64.86228665193275,,
linear_trend,10.55421686746988,64.83668950317755,,
linear_trend,10.626506024096384,64.81109235442236,,
linear_trend,10.698795180722891,64.78549520566716,,
linear_trend,10.771084337349397,64.75989805691196,,
linear_trend,10.843373493975903,64.73430090815677,,
linear_trend,10.915662650602409,64.70870375940157,,
linear_trend,10.987951807228916,64.68310661064636,,
linear_trend,11.06024096385542,64.65750946189117,,
linear_trend,11.132530120481928,64.63191231313597,,
linear_trend,11.204819277108433,64.60631516438077,,
linear_trend,11.27710843373494,64.58071801562558,,
linear_trend,11.349397590361445,64.55512086687038,,
linear_trend,11.421686746987952,64.52952371811519,,
linear_trend,11.493975903614457,64.50392656935999,,
linear_trend,11.566265060240964,64.47832942060478,,
linear_trend,11.638554216867469,64.45273227184958,,
linear_trend,11.710843373493976,64.42713512309439,,
linear_trend,11.783132530120481,64.40153797433919,,
linear_trend,11.855421686746988,64.375940825584,,
linear_trend,11.927710843373493,64.3503436768288,,
linear_trend,12.0,64.3247465280736,,
linear_trend,12.072289156626505,64.2991493793184,,
linear_trend,12.144578313253012,64.2735522305632,,
linear_trend,12.216867469879517,64.247955081808,,
linear_trend,12.289156626506024,64.2223579330528,,
linear_trend,12.36144578313253,64.19676078429761,,
linear_trend,12.433734939759036,64.17116363554241,,
linear_trend,12.506024096385541,64.14556648678722,,
linear_trend,12.578313253012048,64.119969338032,,
linear_trend,12.650602409638553,64.09437218927681,,
linear_trend,12.72289156626506,64.06877504052161,,
linear_trend,12.795180722891565,64.04317789176642,,
linear_trend,12.867469879518072,64.01758074301122,,
linear_trend,12.939759036144578,63.99198359425603,,
linear_trend,13.012048192771084,63.966386445500824,,
linear_trend,13.08433734939759,63.94078929674563,,
linear_trend,13.156626506024097,63.91519214799043,,
linear_trend,13.228915662650602,63.889594999235236,,
linear_trend,13.301204819277109,63.86399785048003,,
linear_trend,13.373493975903614,63.83840070172484,,
linear_trend,13.44578313253012,63.81280355296964,,
linear_trend,13.518072289156626,63.787206404214444,,
linear_trend,13.590361445783133,63.76160925545924,,
linear_trend,13.662650602409638,63.736012106704045,,
linear_trend,13.734939759036145,63.71041495794885,,
linear_trend,13.80722891566265,63.684817809193646,,
linear_trend,13.879518072289155,63.65922066043845,,
linear_trend,13.951807228915662,63.633623511683254,,
linear_trend,14.024096385542167,63.60802636292806,,
linear_trend,14.096385542168674,63.582429214172855,,
linear_trend,14.16867469879518,63.55683206541766,,
linear_trend,14.240963855421686,63.53123491666246,,
linear_trend,14.313253012048191,63.50563776790727,,
linear_trend,14.385542168674698,63.480040619152064,,
linear_trend,14.457831325301203,63.45444347039687,,
linear_trend,14.53012048192771,63.42884632164167,,
linear_trend,14.602409638554215,63.403249172886476,,
linear_trend,14.674698795180722,63.37765202413127,,
linear_trend,14.746987951807228,63.352054875376076,,
linear_trend,14.819277108433734,63.32645772662088,,
linear_trend,14.89156626506024,63.30086057786568,,
linear_trend,14.963855421686747,63.27526342911048,,
linear_trend,15.036144578313252,63.249666280355285,,
linear_trend,15.108433734939759,63.22406913160009,,
linear_trend,15.180722891566264,63.198471982844886,,
linear_trend,15.25301204819277,63.17287483408969,,
linear_trend,15.325301204819276,63.147277685334494,,
linear_trend,15.397590361445783,63.12168053657929,,
linear_trend,15.469879518072288,63.096083387824095,,
linear_trend,15.542168674698795,63.0704862390689,,
linear_trend,15.6144578313253,63.0448890903137,,
linear_trend,15.686746987951807,63.0192919415585,,
linear_trend,15.759036144578312,62.9936947928033,,
linear_trend,15.831325301204819,62.96809764404811,,
linear_trend,15.903614457831324,62.94250049529291,,
linear_trend,15.975903614457831,62.91690334653771,,
linear_trend,16.048192771084338,62.89130619778251,,
linear_trend,16.12048192771084,62.865709049027316,,
linear_trend,16.19277108433735,62.84011190027212,,
linear_trend,16.265060240963855,62.81451475151692,,
linear_trend,16.337349397590362,62.78891760276172,,
linear_trend,16.409638554216865,62.763320454006525,,
linear_trend,16.481927710843372,62.73772330525132,,
linear_trend,16.55421686746988,62.712126156496126,,
linear_trend,16.626506024096386,62.68652900774093,,
linear_trend,16.69879518072289,62.660931858985734,,
linear_trend,16.771084337349397,62.63533471023053,,
linear_trend,16.843373493975903,62.609737561475335,,
linear_trend,16.91566265060241,62.58414041272014,,
linear_trend,16.987951807228914,62.55854326396494,,
linear_trend,17.06024096385542,62.53294611520974,,
linear_trend,17.132530120481928,62.50734896645454,,
linear_trend,17.204819277108435,62.48175181769935,,
linear_trend,17.277108433734938,62.45615466894415,,
linear_trend,17.349397590361445,62.43055752018895,,
linear_trend,17.42168674698795,62.40496037143375,,
linear_trend,17.49397590361446,62.379363222678556,,
linear_trend,17.566265060240962,62.35376607392335,,
linear_trend,17.63855421686747,62.32816892516816,,
linear_trend,17.710843373493976,62.30257177641296,,
linear_trend,17.783132530120483,62.276974627657765,,
linear_trend,17.855421686746986,62.25137747890256,,
linear_trend,17.927710843373493,62.225780330147366,,
linear_trend,18.0,62.20018318139217,,
linear_trend_band_10_90,0.0,,54.50168015676919,78.98051801993697
linear_trend_band_10_90,0.07228915662650602,,54.476083008013994,78.95492087118177
linear_trend_band_10_90,0.14457831325301204,,54.4504858592588,78.92932372242657
linear_trend_band_10_90,0.21686746987951805,,54.4248887105036,78.90372657367138
linear_trend_band_10_90,0.2891566265060241,,54.39929156174839,78.87812942491615
linear_trend_band_10_90,0.3614457831325301,,54.373694412993196,78.85253227616096
linear_trend_band_10_90,0.4337349397590361,,54.348097264238,78.82693512740576
linear_trend_band_10_90,0.5060240963855421,,54.3225001154828,78.80133797865057
linear_trend_band_10_90,0.5783132530120482,,54.29690296672761,78.77574082989537
linear_trend_band_10_90,0.6506024096385542,,54.27130581797241,78.75014368114017
linear_trend_band_10_90,0.7228915662650602,,54.245708669217215,78.72454653238498
linear_trend_band_10_90,0.7951807228915663,,54.22011152046202,78.69894938362978
linear_trend_band_10_90,0.8674698795180722,,54.19451437170681,78.67335223487459
linear_trend_band_10_90,0.9397590361445782,,54.16891722295161,78.64775508611939
linear_trend_band_10_90,1.0120481927710843,,54.14332007419642,78.6221579373642
linear_trend_band_10_90,1.0843373493975903,,54.11772292544122,78.596560788609
linear_trend_band_10_90,1.1566265060240963,,54.092125776686025,78.5709636398538
linear_trend_band_10_90,1.2289156626506024,,54.06652862793083,78.5453664910986
linear_trend_band_10_90,1.3012048192771084,,54.04093147917563,78.51976934234341
linear_trend_band_10_90,1.3734939759036144,,54.01533433042042,78.49417219358818
linear_trend_band_10_90,1.4457831325301205,,53.98973718166523,78.46857504483299
linear_trend_band_10_90,1.5180722891566265,,53.96414003291003,78.44297789607779
linear_trend_band_10_90,1.5903614457831325,,53.938542884154835,78.4173807473226
linear_trend_band_10_90,1.6626506024096386,,53.91294573539964,78.3917835985674
linear_trend_band_10_90,1.7349397590361444,,53.88734858664444,78.3661864498122
linear_trend_band_10_90,1.8072289156626504,,53.86175143788925,78.34058930105701
linear_trend_band_10_90,1.8795180722891565,,53.836154289134036,78.31499215230181
linear_trend_band_10_90,1.9518072289156625,,53.81055714037884,78.28939500354662
linear_trend_band_10_90,2.0240963855421685,,53.784959991623644,78.26379785479142
linear_trend_band_10_90,2.0963855421686746,,53.75936284286845,78.23820070603622
linear_trend_band_10_90,2.1686746987951806,,53.73376569411325,78.21260355728103
linear_trend_band_10_90,2.2409638554216866,,53.708168545358056,78.18700640852583
linear_trend_band_10_90,2.3132530120481927,,53.68257139660286,78.16140925977064
linear_trend_band_10_90,2.3855421686746987,,53.656974247847664,78.13581211101544
linear_trend_band_10_90,2.4578313253012047,,53.631377099092454,78.11021496226022
linear_trend_band_10_90,2.5301204819277108,,53.60577995033726,78.08461781350502
linear_trend_band_10_90,2.602409638554217,,53.58018280158206,78.05902066474982
linear_trend_band_10_90,2.674698795180723,,53.554585652826866,78.03342351599463
linear_trend_band_10_90,2.746987951807229,,53.52898850407167,78.00782636723943
linear_trend_band_10_90,2.819277108433735,,53.503391355316474,77.98222921848424
linear_trend_band_10_90,2.891566265060241,,53.47779420656128,77.95663206972904
linear_trend_band_10_90,2.963855421686747,,53.45219705780607,77.93103492097384
linear_trend_band_10_90,3.036144578313253,,53.42659990905087,77.90543777221865
linear_trend_band_10_90,3.108433734939759,,53.401002760295675,77.87984062346345
linear_trend_band_10_90,3.180722891566265,,53.37540561154048,77.85424347470826
linear_trend_band_10_90,3.253012048192771,,53.34980846278528,77.82864632595306
linear_trend_band_10_90,3.325301204819277,,53.32421131403009,77.80304917719786
linear_trend_band_10_90,3.397590361445783,,53.29861416527489,77.77745202844267
linear_trend_band_10_90,3.469879518072289,,53.273017016519695,77.75185487968747
linear_trend_band_10_90,3.542168674698795,,53.247419867764485,77.72625773093225
linear_trend_band_10_90,3.614457831325301,,53.22182271900929,77.70066058217705
linear_trend_band_10_90,3.686746987951807,,53.19622557025409,77.67506343342185
linear_trend_band_10_90,3.759036144578313,,53.1706284214989,77.64946628466666
linear_trend_band_10_90,3.831325301204819,,53.1450312727437,77.62386913591146
linear_trend_band_10_90,3.903614457831325,,53.119434123988505,77.59827198715627
linear_trend_band_10_90,3.975903614457831,,53.09383697523331,77.57267483840107
linear_trend_band_10_90,4.048192771084337,,53.0682398264781,77.54707768964587
linear_trend_band_10_90,4.120481927710843,,53.0426426777229,77.52148054089068
linear_trend_band_10_90,4.192771084337349,,53.01704552896771,77.49588339213548
linear_trend_band_10_90,4.265060240963855,,52.99144838021251,77.47028624338029
linear_trend_band_10_90,4.337349397590361,,52.965851231457314,77.44468909462509
linear_trend_band_10_90,4.409638554216867,,52.94025408270212,77.4190919458699
linear_trend_band_10_90,4.481927710843373,,52.91465693394692,77.3934947971147
linear_trend_band_10_90,4.554216867469879,,52.889059785191726,77.3678976483595
linear_trend_band_10_90,4.626506024096385,,52.863462636436516,77.34230049960428
linear_trend_band_10_90,4.698795180722891,,52.83786548768132,77.31670335084908
linear_trend_band_10_90,4.771084337349397,,52.812268338926124,77.29110620209389
linear_trend_band_10_90,4.843373493975903,,52.78667119017093,77.26550905333869
linear_trend_band_10_90,4.9156626506024095,,52.76107404141573,77.2399119045835
linear_trend_band_10_90,4.9879518072289155,,52.735476892660536,77.2143147558283
linear_trend_band_10_90,5.0602409638554215,,52.70987974390534,77.1887176070731
linear_trend_band_10_90,5.132530120481928,,52.68428259515013,77.1631204583179
linear_trend_band_10_90,5.204819277108434,,52.658685446394934,77.13752330956271
linear_trend_band_10_90,5.27710843373494,,52.63308829763974,77.11192616080751
linear_trend_band_10_90,5.349397590361446,,52.60749114888454,77.08632901205232
linear_trend_band_10_90,5.421686746987952,,52.581894000129346,77.06073186329712
linear_trend_band_10_90,5.493975903614458,,52.55629685137415,77.03513471454193
linear_trend_band_10_90,5.566265060240964,,52.53069970261895,77.00953756578673
linear_trend_band_10_90,5.63855421686747,,52.50510255386374,76.9839404170315
linear_trend_band_10_90,5.710843373493976,,52.47950540510855,76.95834326827631
linear_trend_band_10_90,5.783132530120482,,52.45390825635335,76.93274611952111
linear_trend_band_10_90,5.855421686746988,,52.428311107598155,76.90714897076592
linear_trend_band_10_90,5.927710843373494,,52.40271395884296,76.88155182201072
linear_trend_band_10_90,6.0,,52.37711681008776,76.85595467325552
linear_trend_band_10_90,6.072289156626506,,52.35151966133257,76.83035752450033
linear_trend_band_10_90,6.144578313253012,,52.32592251257737,76.80476037574513
linear_trend_band_10_90,6.216867469879518,,52.30032536382216,76.77916322698994
linear_trend_band_10_90,6.289156626506024,,52.274728215066965,76.75356607823474
linear_trend_band_10_90,6.36144578313253,,52.24913106631177,76.72796892947954
linear_trend_band_10_90,6.433734939759036,,52.22353391755657,76.70237178072435
linear_trend_band_10_90,6.506024096385542,,52.19793676880138,76.67677463196915
linear_trend_band_10_90,6.578313253012048,,52.17233962004618,76.65117748321396
linear_trend_band_10_90,6.650602409638554,,52.146742471290985,76.62558033445876
linear_trend_band_10_90,6.72289156626506,,52.121145322535774,76.59998318570354
linear_trend_band_10_90,6.795180722891566,,52.09554817378058,76.57438603694834
linear_trend_band_10_90,6.867469879518072,,52.06995102502538,76.54878888819314
linear_trend_band_10_90,6.939759036144578,,52.044353876270186,76.52319173943795
linear_trend_band_10_90,7.012048192771084,,52.01875672751499,76.49759459068275
linear_trend_band_10_90,7.08433734939759,,51.993159578759794,76.47199744192756
linear_trend_band_10_90,7.156626506024096,,51.9675624300046,76.44640029317236
linear_trend_band_10_90,7.228915662650602,,51.94196528124939,76.42080314441716
linear_trend_band_10_90,7.301204819277108,,51.91636813249419,76.39520599566197
linear_trend_band_10_90,7.373493975903614,,51.890770983738996,76.36960884690677
linear_trend_band_10_90,7.44578313253012,,51.8651738349838,76.34401169815158
linear_trend_band_10_90,7.518072289156626,,51.839576686228604,76.31841454939638
linear_trend_band_10_90,7.590361445783132,,51.81397953747341,76.29281740064118
linear_trend_band_10_90,7.662650602409638,,51.78838238871821,76.26722025188599
linear_trend_band_10_90,7.734939759036144,,51.762785239963016,76.24162310313079
linear_trend_band_10_90,7.80722891566265,,51.737188091207805,76.21602595437557
linear_trend_band_10_90,7.879518072289156,,51.71159094245261,76.19042880562037
linear_trend_band_10_90,7.951807228915662,,51.68599379369741,76.16483165686518
linear_trend_band_10_90,8.024096385542169,,51.66039664494222,76.13923450810998
linear_trend_band_10_90,8.096385542168674,,51.63479949618702,76.11363735935478
linear_trend_band_10_90,8.168674698795181,,51.609202347431825,76.08804021059959
linear_trend_band_10_90,8.240963855421686,,51.58360519867663,76.06244306184439
linear_trend_band_10_90,8.313253012048193,,51.55800804992142,76.0368459130892
linear_trend_band_10_90,8.385542168674698,,51.53241090116622,76.011248764334
linear_trend_band_10_90,8.457831325301205,,51.50681375241103,75.9856516155788
linear_trend_band_10_90,8.53012048192771,,51.48121660365583,75.9600544668236
linear_trend_band_10_90,8.602409638554217,,51.455619454900635,75.93445731806841
linear_trend_band_10_90,8.674698795180722,,51.43002230614544,75.90886016931321
linear_trend_band_10_90,8.74698795180723,,51.40442515739024,75.88326302055802
linear_trend_band_10_90,8.819277108433734,,51.37882800863505,75.85766587180282
linear_trend_band_10_90,8.891566265060241,,51.35323085987984,75.8320687230476
linear_trend_band_10_90,8.963855421686747,,51.32763371112464,75.8064715742924
linear_trend_band_10_90,9.036144578313253,,51.302036562369445,75.7808744255372
linear_trend_band_10_90,9.108433734939759,,51.27643941361425,75.75527727678201
linear_trend_band_10_90,9.180722891566266,,51.25084226485905,75.72968012802681
linear_trend_band_10_90,9.25301204819277,,51.225245116103856,75.70408297927162
linear_trend_band_10_90,9.325301204819276,,51.19964796734866,75.67848583051642
linear_trend_band_10_90,9.397590361445783,,51.17405081859345,75.65288868176123
linear_trend_band_10_90,9.469879518072288,,51.148453669838254,75.62729153300603
linear_trend_band_10_90,9.542168674698795,,51.12285652108306,75.60169438425083
linear_trend_band_10_90,9.6144578313253,,51.09725937232786,75.57609723549564
linear_trend_band_10_90,9.686746987951807,,51.071662223572666,75.55050008674044
linear_trend_band_10_90,9.759036144578312,,51.04606507481747,75.52490293798525
linear_trend_band_10_90,9.831325301204819,,51.020467926062274,75.49930578923005
linear_trend_band_10_90,9.903614457831324,,50.99487077730708,75.47370864047485
linear_trend_band_10_90,9.975903614457831,,50.96927362855187,75.44811149171963
linear_trend_band_10_90,10.048192771084336,,50.94367647979667,75.42251434296443
linear_trend_band_10_90,10.120481927710843,,50.918079331041476,75.39691719420924
linear_trend_band_10_90,10.192771084337348,,50.89248218228628,75.37132004545404
linear_trend_band_10_90,10.265060240963855,,50.866885033531084,75.34572289669885
linear_trend_band_10_90,10.33734939759036,,50.84128788477589,75.32012574794365
linear_trend_band_10_90,10.409638554216867,,50.81569073602069,75.29452859918845
linear_trend_band_10_90,10.481927710843372,,50.79009358726548,75.26893145043326
linear_trend_band_10_90,10.55421686746988,,50.764496438510285,75.24333430167806
linear_trend_band_10_90,10.626506024096384,,50.73889928975509,75.21773715292287
linear_trend_band_10_90,10.698795180722891,,50.71330214099989,75.19214000416767
linear_trend_band_10_90,10.771084337349397,,50.6877049922447,75.16654285541247
linear_trend_band_10_90,10.843373493975903,,50.6621078434895,75.14094570665728
linear_trend_band_10_90,10.915662650602409,,50.636510694734305,75.11534855790208
linear_trend_band_10_90,10.987951807228916,,50.610913545979095,75.08975140914686
linear_trend_band_10_90,11.06024096385542,,50.5853163972239,75.06415426039166
linear_trend_band_10_90,11.132530120481928,,50.5597192484687,75.03855711163646
linear_trend_band_10_90,11.204819277108433,,50.53412209971351,75.01295996288127
linear_trend_band_10_90,11.27710843373494,,50.50852495095831,74.98736281412607
linear_trend_band_10_90,11.349397590361445,,50.482927802203115,74.96176566537088
linear_trend_band_10_90,11.421686746987952,,50.45733065344792,74.93616851661568
linear_trend_band_10_90,11.493975903614457,,50.43173350469272,74.91057136786048
linear_trend_band_10_90,11.566265060240964,,50.40613635593751,74.88497421910529
linear_trend_band_10_90,11.638554216867469,,50.380539207182316,74.85937707035009
linear_trend_band_10_90,11.710843373493976,,50.35494205842712,74.8337799215949
linear_trend_band_10_90,11.783132530120481,,50.329344909671924,74.8081827728397
linear_trend_band_10_90,11.855421686746988,,50.30374776091673,74.7825856240845
linear_trend_band_10_90,11.927710843373493,,50.27815061216153,74.75698847532931
linear_trend_band_10_90,12.0,,50.252553463406336,74.73139132657411
linear_trend_band_10_90,12.072289156626505,,50.226956314651126,74.70579417781889
linear_trend_band_10_90,12.144578313253012,,50.20135916589593,74.68019702906369
linear_trend_band_10_90,12.216867469879517,,50.175762017140734,74.6545998803085
linear_trend_band_10_90,12.289156626506024,,50.15016486838554,74.6290027315533
linear_trend_band_10_90,12.36144578313253,,50.12456771963034,74.6034055827981
linear_trend_band_10_90,12.433734939759036,,50.098970570875146,74.57780843404291
linear_trend_band_10_90,12.506024096385541,,50.07337342211995,74.55221128528771
linear_trend_band_10_90,12.578313253012048,,50.04777627336474,74.52661413653252
linear_trend_band_10_90,12.650602409638553,,50.02217912460954,74.50101698777732
linear_trend_band_10_90,12.72289156626506,,49.99658197585435,74.47541983902212
linear_trend_band_10_90,12.795180722891565,,49.97098482709915,74.44982269026693
linear_trend_band_10_90,12.867469879518072,,49.945387678343955,74.42422554151173
linear_trend_band_10_90,12.939759036144578,,49.91979052958876,74.39862839275654
linear_trend_band_10_90,13.012048192771084,,49.894193380833556,74.37303124400133
linear_trend_band_10_90,13.08433734939759,,49.86859623207836,74.34743409524613
linear_trend_band_10_90,13.156626506024097,,49.842999083323164,74.32183694649093
linear_trend_band_10_90,13.228915662650602,,49.81740193456797,74.29623979773574
linear_trend_band_10_90,13.301204819277109,,49.791804785812765,74.27064264898053
linear_trend_band_10_90,13.373493975903614,,49.76620763705757,74.24504550022533
linear_trend_band_10_90,13.44578313253012,,49.74061048830237,74.21944835147013
linear_trend_band_10_90,13.518072289156626,,49.71501333954718,74.19385120271494
linear_trend_band_10_90,13.590361445783133,,49.689416190791974,74.16825405395974
linear_trend_band_10_90,13.662650602409638,,49.66381904203678,74.14265690520455
linear_trend_band_10_90,13.734939759036145,,49.63822189328158,74.11705975644935
linear_trend_band_10_90,13.80722891566265,,49.61262474452638,74.09146260769415
linear_trend_band_10_90,13.879518072289155,,49.58702759577118,74.06586545893896
linear_trend_band_10_90,13.951807228915662,,49.56143044701599,74.04026831018376
linear_trend_band_10_90,14.024096385542167,,49.53583329826079,74.01467116142857
